Trade #,Type,Signal,Date/Time,Price,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
488,Exit Short,Short SL,2021-02-10 17:00,44730,1,-2225.00,-1.00,-30625.00,-0.23,1675.00,0.76,2225.00,1.00
488,Entry Short,Short,2021-02-10 16:45,44285,1,-2225.00,-1.00,-30625.00,-0.23,1675.00,0.76,2225.00,1.00
487,Exit Short,Short SL,2021-02-09 17:45,47410,1,-2625.00,-1.12,-28400.00,-0.27,50.00,0.02,3375.00,1.44
487,Entry Short,Short,2021-02-09 17:30,46885,1,-2625.00,-1.12,-28400.00,-0.27,50.00,0.02,3375.00,1.44
486,Exit Long,Long SL,2021-02-09 17:00,47265,1,-2400.00,-1.01,-25775.00,-0.25,125.00,0.05,2400.00,1.01
486,Entry Long,Long,2021-02-09 16:45,47745,1,-2400.00,-1.01,-25775.00,-0.25,125.00,0.05,2400.00,1.01
485,Exit Short,Short SL,2021-02-08 18:30,43760,1,250.00,0.11,-23375.00,0.03,3550.00,1.62,875.00,0.40
485,Entry Short,Short,2021-02-08 17:45,43810,1,250.00,0.11,-23375.00,0.03,3550.00,1.62,875.00,0.40
484,Exit Long,Long SL,2021-02-08 17:30,44050,1,-3500.00,-1.56,-23625.00,-0.36,200.00,0.09,4325.00,1.93
484,Entry Long,Long,2021-02-08 17:15,44750,1,-3500.00,-1.56,-23625.00,-0.36,200.00,0.09,4325.00,1.93
483,Exit Short,Short SL,2021-02-05 22:00,38145,1,250.00,0.13,-20125.00,0.03,3450.00,1.81,250.00,0.13
483,Entry Short,Short,2021-02-05 17:45,38195,1,250.00,0.13,-20125.00,0.03,3450.00,1.81,250.00,0.13
482,Exit Long,Long SL,2021-02-05 17:00,38150,1,-1950.00,-1.01,-20375.00,-0.20,300.00,0.16,1950.00,1.01
482,Entry Long,Long,2021-02-05 16:45,38540,1,-1950.00,-1.01,-20375.00,-0.20,300.00,0.16,1950.00,1.01
481,Exit Long,Long SL,2021-02-04 18:15,37155,1,125.00,0.07,-18425.00,0.01,1300.00,0.70,825.00,0.44
481,Entry Long,Long,2021-02-04 17:30,37130,1,125.00,0.07,-18425.00,0.01,1300.00,0.70,825.00,0.44
480,Exit Long,Long SL,2021-02-03 18:30,37385,1,250.00,0.13,-18550.00,0.03,1575.00,0.84,1450.00,0.78
480,Entry Long,Long,2021-02-03 17:00,37335,1,250.00,0.13,-18550.00,0.03,1575.00,0.84,1450.00,0.78
479,Exit Long,Long Profit,2021-02-02 21:00,36280,1,3575.00,2.01,-18800.00,0.37,3575.00,2.01,275.00,0.15
479,Entry Long,Long,2021-02-02 20:00,35565,1,3575.00,2.01,-18800.00,0.37,3575.00,2.01,275.00,0.15
478,Exit Short,Short SL,2021-02-02 17:30,35325,1,-1750.00,-1.00,-22375.00,-0.18,500.00,0.29,1750.00,1.00
478,Entry Short,Short,2021-02-02 16:45,34975,1,-1750.00,-1.00,-22375.00,-0.18,500.00,0.29,1750.00,1.00
477,Exit Long,Long SL,2021-02-01 19:45,33880,1,250.00,0.15,-20625.00,0.03,2275.00,1.34,0,0.00
477,Entry Long,Long,2021-02-01 18:45,33830,1,250.00,0.15,-20625.00,0.03,2275.00,1.34,0,0.00
476,Exit Short,Short SL,2021-02-01 17:30,33650,1,-1675.00,-1.01,-20875.00,-0.17,75.00,0.05,1675.00,1.01
476,Entry Short,Short,2021-02-01 17:00,33315,1,-1675.00,-1.01,-20875.00,-0.17,75.00,0.05,1675.00,1.01
475,Exit Short,Short Profit,2021-01-29 17:45,36755,1,3775.00,2.01,-19200.00,0.39,3775.00,2.01,225.00,0.12
475,Entry Short,Short,2021-01-29 17:30,37510,1,3775.00,2.01,-19200.00,0.39,3775.00,2.01,225.00,0.12
474,Exit Long,Long SL,2021-01-28 19:15,32350,1,-1650.00,-1.01,-22975.00,-0.17,75.00,0.05,1650.00,1.01
474,Entry Long,Long,2021-01-28 18:00,32680,1,-1650.00,-1.01,-22975.00,-0.17,75.00,0.05,1650.00,1.01
473,Exit Short,Short SL,2021-01-28 17:30,32290,1,-1600.00,-1.00,-21325.00,-0.16,750.00,0.47,1600.00,1.00
473,Entry Short,Short,2021-01-28 17:15,31970,1,-1600.00,-1.00,-21325.00,-0.16,750.00,0.47,1600.00,1.00
472,Exit Long,Long Profit,2021-01-27 17:00,30685,1,3025.00,2.01,-19725.00,0.31,3025.00,2.01,150.00,0.10
472,Entry Long,Long,2021-01-27 16:45,30080,1,3025.00,2.01,-19725.00,0.31,3025.00,2.01,150.00,0.10
471,Exit Long,Long SL,2021-01-26 17:15,31470,1,-1600.00,-1.01,-22750.00,-0.16,2050.00,1.29,1600.00,1.01
471,Entry Long,Long,2021-01-26 16:45,31790,1,-1600.00,-1.01,-22750.00,-0.16,2050.00,1.29,1600.00,1.01
470,Exit Short,Short SL,2021-01-25 18:00,34030,1,250.00,0.15,-21150.00,0.03,2300.00,1.35,575.00,0.34
470,Entry Short,Short,2021-01-25 17:15,34080,1,250.00,0.15,-21150.00,0.03,2300.00,1.35,575.00,0.34
469,Exit Long,Long Profit,2021-01-22 21:00,33690,1,3350.00,2.03,-21400.00,0.34,3350.00,2.03,425.00,0.26
469,Entry Long,Long,2021-01-22 19:45,33020,1,3350.00,2.03,-21400.00,0.34,3350.00,2.03,425.00,0.26
468,Exit Short,Short SL,2021-01-22 17:30,32630,1,-950.00,-0.59,-24750.00,-0.10,2125.00,1.31,950.00,0.59
468,Entry Short,Short,2021-01-22 16:45,32440,1,-950.00,-0.59,-24750.00,-0.10,2125.00,1.31,950.00,0.59
467,Exit Short,Short SL,2021-01-21 18:15,31445,1,-2250.00,-1.45,-23800.00,-0.23,0,0.00,3250.00,2.10
467,Entry Short,Short,2021-01-21 18:00,30995,1,-2250.00,-1.45,-23800.00,-0.23,0,0.00,3250.00,2.10
