Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
1400,Entry Long,Long,2023-07-10 19:00,30365,1,-22.00,-0.07,-12561.00,0.00,0,0.00,27.00,0.09
1399,Exit Long,Closing Bell,2023-07-05 19:15,30508,1,113.00,0.37,-12539.00,0.01,128.00,0.42,162.00,0.53
1399,Entry Long,Long,2023-07-05 16:30,30395,1,113.00,0.37,-12539.00,0.01,128.00,0.42,162.00,0.53
1398,Exit Long,Long SL,2023-06-26 16:30,30329,1,-307.00,-1.00,-12652.00,-0.03,21.00,0.07,307.00,1.00
1398,Entry Long,Long,2023-06-26 16:00,30636,1,-307.00,-1.00,-12652.00,-0.03,21.00,0.07,307.00,1.00
1397,Exit Long,Long SL,2023-06-08 18:45,26537,1,50.00,0.19,-12345.00,0.01,322.00,1.22,3.00,0.01
1397,Entry Long,Long,2023-06-08 16:30,26487,1,50.00,0.19,-12345.00,0.01,322.00,1.22,3.00,0.01
1396,Exit Long,Long Profit,2023-06-06 18:45,26281,1,516.00,2.00,-12395.00,0.05,516.00,2.00,7.00,0.03
1396,Entry Long,Long,2023-06-06 16:00,25765,1,516.00,2.00,-12395.00,0.05,516.00,2.00,7.00,0.03
1395,Exit Long,Long SL,2023-05-10 19:00,27952,1,-283.00,-1.00,-12911.00,-0.03,76.00,0.27,283.00,1.00
1395,Entry Long,Long,2023-05-10 18:15,28235,1,-283.00,-1.00,-12911.00,-0.03,76.00,0.27,283.00,1.00
1394,Exit Long,Closing Bell,2023-05-05 19:15,29597,1,221.00,0.75,-12628.00,0.02,325.00,1.11,188.00,0.64
1394,Entry Long,Long,2023-05-05 16:45,29376,1,221.00,0.75,-12628.00,0.02,325.00,1.11,188.00,0.64
1393,Exit Long,Closing Bell,2023-05-04 19:15,28907,1,-15.00,-0.05,-12849.00,0.00,58.00,0.20,102.00,0.35
1393,Entry Long,Long,2023-05-04 17:15,28922,1,-15.00,-0.05,-12849.00,0.00,58.00,0.20,102.00,0.35
1392,Exit Long,Closing Bell,2023-05-03 19:15,28470,1,89.00,0.31,-12834.00,0.01,126.00,0.44,243.00,0.86
1392,Entry Long,Long,2023-05-03 16:00,28381,1,89.00,0.31,-12834.00,0.01,126.00,0.44,243.00,0.86
1391,Exit Long,Long SL,2023-05-02 18:00,28544,1,38.00,0.13,-12923.00,0.00,258.00,0.91,229.00,0.80
1391,Entry Long,Long,2023-05-02 16:30,28506,1,38.00,0.13,-12923.00,0.00,258.00,0.91,229.00,0.80
1390,Exit Long,Closing Bell,2023-04-11 19:15,30138,1,-142.00,-0.47,-12961.00,-0.01,21.00,0.07,272.00,0.90
1390,Entry Long,Long,2023-04-11 16:00,30280,1,-142.00,-0.47,-12961.00,-0.01,21.00,0.07,272.00,0.90
1389,Exit Long,Closing Bell,2023-04-06 19:15,28062,1,98.00,0.35,-12819.00,0.01,235.00,0.84,8.00,0.03
1389,Entry Long,Long,2023-04-06 17:00,27964,1,98.00,0.35,-12819.00,0.01,235.00,0.84,8.00,0.03
1388,Exit Long,Closing Bell,2023-03-25 18:15,27675,1,61.00,0.22,-12917.00,0.01,196.00,0.71,82.00,0.30
1388,Entry Long,Long,2023-03-25 15:00,27614,1,61.00,0.22,-12917.00,0.01,196.00,0.71,82.00,0.30
1387,Exit Long,Long SL,2023-03-24 15:30,28058,1,50.00,0.18,-12978.00,0.01,1372.00,4.90,149.00,0.53
1387,Entry Long,Long,2023-03-24 15:00,28008,1,50.00,0.18,-12978.00,0.01,1372.00,4.90,149.00,0.53
1386,Exit Long,Long Profit,2023-03-23 16:15,28672,1,563.00,2.00,-13028.00,0.06,563.00,2.00,70.00,0.25
1386,Entry Long,Long,2023-03-23 16:00,28109,1,563.00,2.00,-13028.00,0.06,563.00,2.00,70.00,0.25
1385,Exit Long,Long SL,2023-03-22 16:45,28530,1,50.00,0.18,-13591.00,0.01,304.00,1.07,58.00,0.20
1385,Entry Long,Long,2023-03-22 15:30,28480,1,50.00,0.18,-13591.00,0.01,304.00,1.07,58.00,0.20
1384,Exit Long,Closing Bell,2023-03-21 18:15,28302,1,-112.00,-0.39,-13641.00,-0.01,83.00,0.29,204.00,0.72
1384,Entry Long,Long,2023-03-21 17:45,28414,1,-112.00,-0.39,-13641.00,-0.01,83.00,0.29,204.00,0.72
1383,Exit Long,Long Profit,2023-03-19 17:30,27967,1,549.00,2.00,-13529.00,0.06,549.00,2.00,67.00,0.24
1383,Entry Long,Long,2023-03-19 15:30,27418,1,549.00,2.00,-13529.00,0.06,549.00,2.00,67.00,0.24
1382,Exit Long,Long SL,2023-03-18 16:30,27348,1,-277.00,-1.00,-14078.00,-0.03,79.00,0.29,277.00,1.00
1382,Entry Long,Long,2023-03-18 15:30,27625,1,-277.00,-1.00,-14078.00,-0.03,79.00,0.29,277.00,1.00
1381,Exit Long,Closing Bell,2023-03-16 18:15,24757,1,-143.00,-0.57,-13801.00,-0.01,183.00,0.73,167.00,0.67
1381,Entry Long,Long,2023-03-16 15:00,24900,1,-143.00,-0.57,-13801.00,-0.01,183.00,0.73,167.00,0.67
1380,Exit Long,Long Profit,2023-03-13 15:30,23493,1,461.00,2.00,-13658.00,0.05,526.00,2.28,30.00,0.13
1380,Entry Long,Long,2023-03-13 15:15,23032,1,461.00,2.00,-13658.00,0.05,526.00,2.28,30.00,0.13
1379,Exit Long,Long SL,2023-03-09 17:45,21487,1,-218.00,-1.00,-14119.00,-0.02,119.00,0.55,218.00,1.00
1379,Entry Long,Long,2023-03-09 15:00,21705,1,-218.00,-1.00,-14119.00,-0.02,119.00,0.55,218.00,1.00
1378,Exit Long,Long SL,2023-02-27 16:30,23567,1,-239.00,-1.00,-13901.00,-0.02,84.00,0.35,239.00,1.00
1378,Entry Long,Long,2023-02-27 16:00,23806,1,-239.00,-1.00,-13901.00,-0.02,84.00,0.35,239.00,1.00
1377,Exit Long,Long SL,2023-02-16 17:15,24759,1,-18.00,-0.07,-13662.00,0.00,493.00,1.99,133.00,0.54
1377,Entry Long,Long,2023-02-16 16:45,24777,1,-18.00,-0.07,-13662.00,0.00,493.00,1.99,133.00,0.54
1376,Exit Long,Long SL,2023-02-14 16:30,22050,1,-223.00,-1.00,-13644.00,-0.02,43.00,0.19,223.00,1.00
1376,Entry Long,Long,2023-02-14 16:00,22273,1,-223.00,-1.00,-13644.00,-0.02,43.00,0.19,223.00,1.00
1375,Exit Long,Long SL,2023-02-03 17:45,23571,1,50.00,0.21,-13421.00,0.01,198.00,0.84,99.00,0.42
1375,Entry Long,Long,2023-02-03 16:00,23521,1,50.00,0.21,-13421.00,0.01,198.00,0.84,99.00,0.42
1374,Exit Long,Closing Bell,2023-01-31 18:15,23114,1,-6.00,-0.03,-13471.00,0.00,95.00,0.41,60.00,0.26
1374,Entry Long,Long,2023-01-31 15:00,23120,1,-6.00,-0.03,-13471.00,0.00,95.00,0.41,60.00,0.26
1373,Exit Long,Closing Bell,2023-01-27 18:15,23143,1,46.00,0.20,-13465.00,0.00,68.00,0.29,165.00,0.71
1373,Entry Long,Long,2023-01-27 16:15,23097,1,46.00,0.20,-13465.00,0.00,68.00,0.29,165.00,0.71
1372,Exit Long,Long SL,2023-01-26 15:45,22946,1,-232.00,-1.00,-13511.00,-0.02,65.00,0.28,232.00,1.00
1372,Entry Long,Long,2023-01-26 15:15,23178,1,-232.00,-1.00,-13511.00,-0.02,65.00,0.28,232.00,1.00
1371,Exit Long,Long SL,2023-01-21 16:45,23045,1,50.00,0.22,-13279.00,0.01,290.00,1.26,64.00,0.28
1371,Entry Long,Long,2023-01-21 15:45,22995,1,50.00,0.22,-13279.00,0.01,290.00,1.26,64.00,0.28
1370,Exit Long,Long SL,2023-01-18 16:45,21201,1,-215.00,-1.00,-13329.00,-0.02,230.00,1.07,215.00,1.00
1370,Entry Long,Long,2023-01-18 15:00,21416,1,-215.00,-1.00,-13329.00,-0.02,230.00,1.07,215.00,1.00
1369,Exit Long,Closing Bell,2023-01-15 18:15,20905,1,26.00,0.12,-13114.00,0.00,115.00,0.55,43.00,0.21
1369,Entry Long,Long,2023-01-15 16:15,20879,1,26.00,0.12,-13114.00,0.00,115.00,0.55,43.00,0.21
1368,Exit Long,Closing Bell,2023-01-06 18:15,16821,1,0,0.00,-13140.00,0.00,20.00,0.12,17.00,0.10
1368,Entry Long,Long,2023-01-06 16:45,16821,1,0,0.00,-13140.00,0.00,20.00,0.12,17.00,0.10
1367,Exit Long,Closing Bell,2022-11-22 18:15,16158,1,10.00,0.06,-13140.00,0.00,133.00,0.82,125.00,0.77
1367,Entry Long,Long,2022-11-22 15:00,16148,1,10.00,0.06,-13140.00,0.00,133.00,0.82,125.00,0.77
1366,Exit Long,Closing Bell,2022-11-17 18:15,16666,1,7.00,0.04,-13150.00,0.00,23.00,0.14,162.00,0.97
1366,Entry Long,Long,2022-11-17 16:30,16659,1,7.00,0.04,-13150.00,0.00,23.00,0.14,162.00,0.97
1365,Exit Long,Long SL,2022-11-10 15:15,17379,1,-176.00,-1.00,-13157.00,-0.02,32.00,0.18,228.00,1.30
1365,Entry Long,Long,2022-11-10 15:00,17555,1,-176.00,-1.00,-13157.00,-0.02,32.00,0.18,228.00,1.30
1364,Exit Long,Long SL,2022-11-09 16:30,17488,1,-177.00,-1.00,-12981.00,-0.02,137.00,0.78,177.00,1.00
1364,Entry Long,Long,2022-11-09 15:45,17665,1,-177.00,-1.00,-12981.00,-0.02,137.00,0.78,177.00,1.00
1363,Exit Long,Long SL,2022-11-04 16:45,20969,1,50.00,0.24,-12804.00,0.01,371.00,1.77,0,0.00
1363,Entry Long,Long,2022-11-04 15:15,20919,1,50.00,0.24,-12804.00,0.01,371.00,1.77,0,0.00
1362,Exit Long,Closing Bell,2022-11-03 18:15,20274,1,52.00,0.26,-12854.00,0.01,111.00,0.55,7.00,0.03
1362,Entry Long,Long,2022-11-03 15:15,20222,1,52.00,0.26,-12854.00,0.01,111.00,0.55,7.00,0.03
1361,Exit Long,Closing Bell,2022-10-30 18:15,20617,1,-131.00,-0.63,-12906.00,-0.01,0,0.00,187.00,0.90
1361,Entry Long,Long,2022-10-30 16:00,20748,1,-131.00,-0.63,-12906.00,-0.01,0,0.00,187.00,0.90
1360,Exit Long,Closing Bell,2022-10-28 19:15,20720,1,73.00,0.35,-12775.00,0.01,103.00,0.50,0,0.00
1360,Entry Long,Long,2022-10-28 18:30,20647,1,73.00,0.35,-12775.00,0.01,103.00,0.50,0,0.00
1359,Exit Long,Long Profit,2022-10-26 16:30,20969,1,412.00,2.00,-12848.00,0.04,412.00,2.00,0,0.00
1359,Entry Long,Long,2022-10-26 16:00,20557,1,412.00,2.00,-12848.00,0.04,412.00,2.00,0,0.00
1358,Exit Long,Closing Bell,2022-10-21 19:15,19116,1,48.00,0.25,-13260.00,0.00,160.00,0.84,128.00,0.67
1358,Entry Long,Long,2022-10-21 16:00,19068,1,48.00,0.25,-13260.00,0.00,160.00,0.84,128.00,0.67
1357,Exit Long,Closing Bell,2022-10-19 19:15,19143,1,-125.00,-0.65,-13308.00,-0.01,11.00,0.06,166.00,0.86
1357,Entry Long,Long,2022-10-19 18:00,19268,1,-125.00,-0.65,-13308.00,-0.01,11.00,0.06,166.00,0.86
1356,Exit Long,Long Profit,2022-10-13 17:15,18797,1,369.00,2.00,-13183.00,0.04,369.00,2.00,37.00,0.20
1356,Entry Long,Long,2022-10-13 16:00,18428,1,369.00,2.00,-13183.00,0.04,369.00,2.00,37.00,0.20
1355,Exit Long,Closing Bell,2022-10-11 19:15,19135,1,-19.00,-0.10,-13552.00,0.00,35.00,0.18,65.00,0.34
1355,Entry Long,Long,2022-10-11 17:45,19154,1,-19.00,-0.10,-13552.00,0.00,35.00,0.18,65.00,0.34
1354,Exit Long,Closing Bell,2022-10-05 19:15,20266,1,277.00,1.39,-13533.00,0.03,302.00,1.51,28.00,0.14
1354,Entry Long,Long,2022-10-05 17:45,19989,1,277.00,1.39,-13533.00,0.03,302.00,1.51,28.00,0.14
1353,Exit Long,Long SL,2022-10-04 18:00,19983,1,-202.00,-1.00,-13810.00,-0.02,17.00,0.08,202.00,1.00
1353,Entry Long,Long,2022-10-04 16:15,20185,1,-202.00,-1.00,-13810.00,-0.02,17.00,0.08,202.00,1.00
1352,Exit Long,Closing Bell,2022-10-03 19:15,19442,1,21.00,0.11,-13608.00,0.00,71.00,0.37,97.00,0.50
1352,Entry Long,Long,2022-10-03 16:30,19421,1,21.00,0.11,-13608.00,0.00,71.00,0.37,97.00,0.50
1351,Exit Long,Long Profit,2022-09-30 16:45,19872,1,390.00,2.00,-13629.00,0.04,390.00,2.00,40.00,0.21
1351,Entry Long,Long,2022-09-30 16:00,19482,1,390.00,2.00,-13629.00,0.04,390.00,2.00,40.00,0.21
1350,Exit Long,Closing Bell,2022-09-29 19:15,19509,1,-50.00,-0.26,-14019.00,-0.01,71.00,0.36,178.00,0.91
1350,Entry Long,Long,2022-09-29 18:45,19559,1,-50.00,-0.26,-14019.00,-0.01,71.00,0.36,178.00,0.91
1349,Exit Long,Closing Bell,2022-09-28 19:15,19578,1,282.00,1.46,-13969.00,0.03,360.00,1.87,38.00,0.20
1349,Entry Long,Long,2022-09-28 16:30,19296,1,282.00,1.46,-13969.00,0.03,360.00,1.87,38.00,0.20
1348,Exit Long,Long SL,2022-09-26 17:15,19049,1,-193.00,-1.00,-14251.00,-0.02,19.00,0.10,193.00,1.00
1348,Entry Long,Long,2022-09-26 16:30,19242,1,-193.00,-1.00,-14251.00,-0.02,19.00,0.10,193.00,1.00
1347,Exit Long,Closing Bell,2022-09-25 19:15,18944,1,-54.00,-0.28,-14058.00,-0.01,123.00,0.65,119.00,0.63
1347,Entry Long,Long,2022-09-25 17:30,18998,1,-54.00,-0.28,-14058.00,-0.01,123.00,0.65,119.00,0.63
1346,Exit Long,Long SL,2022-09-21 16:45,19275,1,-195.00,-1.00,-14004.00,-0.02,2.00,0.01,195.00,1.00
1346,Entry Long,Long,2022-09-21 16:30,19470,1,-195.00,-1.00,-14004.00,-0.02,2.00,0.01,195.00,1.00
1345,Exit Long,Long SL,2022-09-20 18:15,19131,1,50.00,0.26,-13809.00,0.01,229.00,1.20,88.00,0.46
1345,Entry Long,Long,2022-09-20 17:00,19081,1,50.00,0.26,-13809.00,0.01,229.00,1.20,88.00,0.46
1344,Exit Long,Long SL,2022-09-19 17:15,19153,1,50.00,0.26,-13859.00,0.01,327.00,1.71,76.00,0.40
1344,Entry Long,Long,2022-09-19 16:00,19103,1,50.00,0.26,-13859.00,0.01,327.00,1.71,76.00,0.40
1343,Exit Long,Long SL,2022-09-15 16:30,19928,1,-202.00,-1.00,-13909.00,-0.02,41.00,0.20,202.00,1.00
1343,Entry Long,Long,2022-09-15 16:00,20130,1,-202.00,-1.00,-13909.00,-0.02,41.00,0.20,202.00,1.00
1342,Exit Long,Closing Bell,2022-09-10 19:15,21331,1,-27.00,-0.13,-13707.00,0.00,89.00,0.42,54.00,0.25
1342,Entry Long,Long,2022-09-10 18:45,21358,1,-27.00,-0.13,-13707.00,0.00,89.00,0.42,54.00,0.25
1341,Exit Long,Closing Bell,2022-09-09 19:15,21403,1,321.00,1.52,-13680.00,0.03,342.00,1.62,106.00,0.50
1341,Entry Long,Long,2022-09-09 16:15,21082,1,321.00,1.52,-13680.00,0.03,342.00,1.62,106.00,0.50
1340,Exit Long,Closing Bell,2022-09-07 19:15,18940,1,-7.00,-0.04,-14001.00,0.00,30.00,0.16,46.00,0.24
1340,Entry Long,Long,2022-09-07 18:45,18947,1,-7.00,-0.04,-14001.00,0.00,30.00,0.16,46.00,0.24
1339,Exit Long,Long SL,2022-09-02 18:30,20209,1,-205.00,-1.00,-13994.00,-0.02,3.00,0.01,205.00,1.00
1339,Entry Long,Long,2022-09-02 16:45,20414,1,-205.00,-1.00,-13994.00,-0.02,3.00,0.01,205.00,1.00
1338,Exit Long,Closing Bell,2022-08-29 19:15,20235,1,2.00,0.01,-13789.00,0.00,182.00,0.90,91.00,0.45
1338,Entry Long,Long,2022-08-29 16:15,20233,1,2.00,0.01,-13789.00,0.00,182.00,0.90,91.00,0.45
1337,Exit Long,Closing Bell,2022-08-24 19:15,21749,1,210.00,0.97,-13791.00,0.02,353.00,1.64,85.00,0.39
1337,Entry Long,Long,2022-08-24 16:30,21539,1,210.00,0.97,-13791.00,0.02,353.00,1.64,85.00,0.39
1336,Exit Long,Long SL,2022-08-23 17:00,21421,1,-217.00,-1.00,-14001.00,-0.02,23.00,0.11,217.00,1.00
1336,Entry Long,Long,2022-08-23 16:15,21638,1,-217.00,-1.00,-14001.00,-0.02,23.00,0.11,217.00,1.00
1335,Exit Long,Closing Bell,2022-08-22 19:15,21305,1,-2.00,-0.01,-13784.00,0.00,223.00,1.05,123.00,0.58
1335,Entry Long,Long,2022-08-22 16:00,21307,1,-2.00,-0.01,-13784.00,0.00,223.00,1.05,123.00,0.58
1334,Exit Long,Closing Bell,2022-08-19 19:15,21559,1,-26.00,-0.12,-13782.00,0.00,9.00,0.04,74.00,0.34
1334,Entry Long,Long,2022-08-19 18:45,21585,1,-26.00,-0.12,-13782.00,0.00,9.00,0.04,74.00,0.34
1333,Exit Long,Closing Bell,2022-08-15 19:15,24247,1,72.00,0.30,-13756.00,0.01,111.00,0.46,119.00,0.49
1333,Entry Long,Long,2022-08-15 16:00,24175,1,72.00,0.30,-13756.00,0.01,111.00,0.46,119.00,0.49
1332,Exit Long,Closing Bell,2022-08-12 19:15,24013,1,37.00,0.15,-13828.00,0.00,116.00,0.48,38.00,0.16
1332,Entry Long,Long,2022-08-12 17:30,23976,1,37.00,0.15,-13828.00,0.00,116.00,0.48,38.00,0.16
1331,Exit Long,Long SL,2022-08-11 16:30,24652,1,-108.00,-0.44,-13865.00,-0.01,119.00,0.48,108.00,0.44
1331,Entry Long,Long,2022-08-11 16:00,24760,1,-108.00,-0.44,-13865.00,-0.01,119.00,0.48,108.00,0.44
1330,Exit Long,Long SL,2022-08-08 17:15,23971,1,-243.00,-1.00,-13757.00,-0.02,5.00,0.02,243.00,1.00
1330,Entry Long,Long,2022-08-08 16:45,24214,1,-243.00,-1.00,-13757.00,-0.02,5.00,0.02,243.00,1.00
1329,Exit Long,Long SL,2022-08-05 17:15,23060,1,-233.00,-1.00,-13514.00,-0.02,63.00,0.27,233.00,1.00
1329,Entry Long,Long,2022-08-05 16:15,23293,1,-233.00,-1.00,-13514.00,-0.02,63.00,0.27,233.00,1.00
1328,Exit Long,Closing Bell,2022-08-03 19:15,23478,1,63.00,0.27,-13281.00,0.01,114.00,0.49,193.00,0.82
1328,Entry Long,Long,2022-08-03 16:15,23415,1,63.00,0.27,-13281.00,0.01,114.00,0.49,193.00,0.82
1327,Exit Long,Long SL,2022-08-02 17:15,22856,1,-231.00,-1.00,-13344.00,-0.02,53.00,0.23,367.00,1.59
1327,Entry Long,Long,2022-08-02 16:30,23087,1,-231.00,-1.00,-13344.00,-0.02,53.00,0.23,367.00,1.59
1326,Exit Long,Long SL,2022-08-01 17:30,23290,1,50.00,0.22,-13113.00,0.01,272.00,1.17,9.00,0.04
1326,Entry Long,Long,2022-08-01 16:00,23240,1,50.00,0.22,-13113.00,0.01,272.00,1.17,9.00,0.04
1325,Exit Long,Closing Bell,2022-07-30 19:15,24596,1,14.00,0.06,-13163.00,0.00,32.00,0.13,117.00,0.48
1325,Entry Long,Long,2022-07-30 17:45,24582,1,14.00,0.06,-13163.00,0.00,32.00,0.13,117.00,0.48
1324,Exit Long,Long SL,2022-07-29 16:45,24097,1,50.00,0.21,-13177.00,0.01,190.00,0.79,70.00,0.29
1324,Entry Long,Long,2022-07-29 16:15,24047,1,50.00,0.21,-13177.00,0.01,190.00,0.79,70.00,0.29
1323,Exit Long,Long Profit,2022-07-28 17:45,23964,1,470.00,2.00,-13227.00,0.05,470.00,2.00,58.00,0.25
1323,Entry Long,Long,2022-07-28 17:30,23494,1,470.00,2.00,-13227.00,0.05,470.00,2.00,58.00,0.25
1322,Exit Long,Long SL,2022-07-27 18:45,21522,1,50.00,0.23,-13697.00,0.01,251.00,1.17,72.00,0.34
1322,Entry Long,Long,2022-07-27 16:00,21472,1,50.00,0.23,-13697.00,0.01,251.00,1.17,72.00,0.34
1321,Exit Long,Long SL,2022-07-24 18:15,22654,1,50.00,0.22,-13747.00,0.01,307.00,1.36,0,0.00
1321,Entry Long,Long,2022-07-24 16:15,22604,1,50.00,0.22,-13747.00,0.01,307.00,1.36,0,0.00
1320,Exit Long,Long SL,2022-07-22 17:15,23436,1,-237.00,-1.00,-13797.00,-0.02,5.00,0.02,237.00,1.00
1320,Entry Long,Long,2022-07-22 17:00,23673,1,-237.00,-1.00,-13797.00,-0.02,5.00,0.02,237.00,1.00
1319,Exit Long,Long SL,2022-07-21 18:45,22972,1,40.00,0.17,-13560.00,0.00,263.00,1.15,16.00,0.07
1319,Entry Long,Long,2022-07-21 18:15,22932,1,40.00,0.17,-13560.00,0.00,263.00,1.15,16.00,0.07
1318,Exit Long,Long SL,2022-07-20 18:15,23956,1,-242.00,-1.00,-13600.00,-0.02,82.00,0.34,242.00,1.00
1318,Entry Long,Long,2022-07-20 17:00,24198,1,-242.00,-1.00,-13600.00,-0.02,82.00,0.34,242.00,1.00
1317,Exit Long,Long Profit,2022-07-19 17:30,23082,1,453.00,2.00,-13358.00,0.05,453.00,2.00,159.00,0.70
1317,Entry Long,Long,2022-07-19 17:00,22629,1,453.00,2.00,-13358.00,0.05,453.00,2.00,159.00,0.70
1316,Exit Long,Long SL,2022-07-18 18:15,22388,1,50.00,0.22,-13811.00,0.01,422.00,1.89,79.00,0.35
1316,Entry Long,Long,2022-07-18 17:45,22338,1,50.00,0.22,-13811.00,0.01,422.00,1.89,79.00,0.35
1315,Exit Long,Long Profit,2022-07-14 17:30,20281,1,398.00,2.00,-13861.00,0.04,398.00,2.00,3.00,0.02
1315,Entry Long,Long,2022-07-14 17:00,19883,1,398.00,2.00,-13861.00,0.04,398.00,2.00,3.00,0.02
1314,Exit Long,Long SL,2022-07-13 18:00,19362,1,-196.00,-1.00,-14259.00,-0.02,124.00,0.63,196.00,1.00
1314,Entry Long,Long,2022-07-13 16:45,19558,1,-196.00,-1.00,-14259.00,-0.02,124.00,0.63,196.00,1.00
1313,Exit Long,Long Profit,2022-07-08 17:30,22061,1,433.00,2.00,-14063.00,0.04,433.00,2.00,14.00,0.06
1313,Entry Long,Long,2022-07-08 16:45,21628,1,433.00,2.00,-14063.00,0.04,433.00,2.00,14.00,0.06
1312,Exit Long,Long Profit,2022-07-07 16:45,20941,1,411.00,2.00,-14496.00,0.04,411.00,2.00,38.00,0.19
1312,Entry Long,Long,2022-07-07 16:00,20530,1,411.00,2.00,-14496.00,0.04,411.00,2.00,38.00,0.19
1311,Exit Long,Closing Bell,2022-07-05 19:15,19611,1,142.00,0.73,-14907.00,0.01,227.00,1.17,162.00,0.83
1311,Entry Long,Long,2022-07-05 16:15,19469,1,142.00,0.73,-14907.00,0.01,227.00,1.17,162.00,0.83
1310,Exit Long,Long SL,2022-07-04 18:15,19649,1,-199.00,-1.00,-15049.00,-0.02,75.00,0.38,199.00,1.00
1310,Entry Long,Long,2022-07-04 17:15,19848,1,-199.00,-1.00,-15049.00,-0.02,75.00,0.38,199.00,1.00
1309,Exit Long,Closing Bell,2022-07-03 19:15,19119,1,76.00,0.40,-14850.00,0.01,133.00,0.70,45.00,0.24
1309,Entry Long,Long,2022-07-03 16:45,19043,1,76.00,0.40,-14850.00,0.01,133.00,0.70,45.00,0.24
1308,Exit Long,Closing Bell,2022-06-29 19:15,19943,1,-165.00,-0.82,-14926.00,-0.02,60.00,0.30,182.00,0.91
1308,Entry Long,Long,2022-06-29 16:15,20108,1,-165.00,-0.82,-14926.00,-0.02,60.00,0.30,182.00,0.91
1307,Exit Long,Long SL,2022-06-26 17:00,21252,1,-215.00,-1.00,-14761.00,-0.02,12.00,0.06,215.00,1.00
1307,Entry Long,Long,2022-06-26 16:30,21467,1,-215.00,-1.00,-14761.00,-0.02,12.00,0.06,215.00,1.00
1306,Exit Long,Long SL,2022-06-22 17:00,20543,1,-208.00,-1.00,-14546.00,-0.02,112.00,0.54,208.00,1.00
1306,Entry Long,Long,2022-06-22 16:00,20751,1,-208.00,-1.00,-14546.00,-0.02,112.00,0.54,208.00,1.00
1305,Exit Long,Long SL,2022-06-21 17:30,21400,1,-217.00,-1.00,-14338.00,-0.02,92.00,0.43,217.00,1.00
1305,Entry Long,Long,2022-06-21 16:00,21617,1,-217.00,-1.00,-14338.00,-0.02,92.00,0.43,217.00,1.00
1304,Exit Long,Long SL,2022-06-20 17:15,20681,1,-42.00,-0.20,-14121.00,0.00,314.00,1.52,66.00,0.32
1304,Entry Long,Long,2022-06-20 16:45,20723,1,-42.00,-0.20,-14121.00,0.00,314.00,1.52,66.00,0.32
1303,Exit Long,Long SL,2022-06-19 18:15,19652,1,-37.00,-0.19,-14079.00,0.00,205.00,1.04,81.00,0.41
1303,Entry Long,Long,2022-06-19 17:45,19689,1,-37.00,-0.19,-14079.00,0.00,205.00,1.04,81.00,0.41
1302,Exit Long,Long SL,2022-06-18 17:00,18984,1,-192.00,-1.00,-14042.00,-0.02,56.00,0.29,192.00,1.00
1302,Entry Long,Long,2022-06-18 16:00,19176,1,-192.00,-1.00,-14042.00,-0.02,56.00,0.29,192.00,1.00
1301,Exit Long,Long SL,2022-06-15 16:15,21306,1,-216.00,-1.00,-13850.00,-0.02,209.00,0.97,216.00,1.00
1301,Entry Long,Long,2022-06-15 16:00,21522,1,-216.00,-1.00,-13850.00,-0.02,209.00,0.97,216.00,1.00
1300,Exit Long,Closing Bell,2022-06-14 19:15,22541,1,-76.00,-0.34,-13634.00,-0.01,148.00,0.65,222.00,0.98
1300,Entry Long,Long,2022-06-14 17:45,22617,1,-76.00,-0.34,-13634.00,-0.01,148.00,0.65,222.00,0.98
1299,Exit Long,Long SL,2022-06-10 18:00,29321,1,-297.00,-1.00,-13558.00,-0.03,50.00,0.17,297.00,1.00
1299,Entry Long,Long,2022-06-10 16:45,29618,1,-297.00,-1.00,-13558.00,-0.03,50.00,0.17,297.00,1.00
1298,Exit Long,Closing Bell,2022-06-09 19:15,30314,1,80.00,0.26,-13261.00,0.01,183.00,0.61,221.00,0.73
1298,Entry Long,Long,2022-06-09 16:30,30234,1,80.00,0.26,-13261.00,0.01,183.00,0.61,221.00,0.73
1297,Exit Long,Long SL,2022-06-08 16:30,30436,1,-308.00,-1.00,-13341.00,-0.03,14.00,0.05,308.00,1.00
1297,Entry Long,Long,2022-06-08 16:00,30744,1,-308.00,-1.00,-13341.00,-0.03,14.00,0.05,308.00,1.00
1296,Exit Long,Long SL,2022-06-07 17:15,29729,1,50.00,0.17,-13033.00,0.01,333.00,1.12,21.00,0.07
1296,Entry Long,Long,2022-06-07 16:30,29679,1,50.00,0.17,-13033.00,0.01,333.00,1.12,21.00,0.07
1295,Exit Long,Long SL,2022-06-06 17:00,31295,1,-317.00,-1.00,-13083.00,-0.03,125.00,0.40,317.00,1.00
1295,Entry Long,Long,2022-06-06 16:15,31612,1,-317.00,-1.00,-13083.00,-0.03,125.00,0.40,317.00,1.00
1294,Exit Long,Closing Bell,2022-06-02 19:15,30243,1,-47.00,-0.16,-12766.00,0.00,90.00,0.30,133.00,0.44
1294,Entry Long,Long,2022-06-02 17:30,30290,1,-47.00,-0.16,-12766.00,0.00,90.00,0.30,133.00,0.44
1293,Exit Long,Long SL,2022-05-31 19:00,32068,1,50.00,0.16,-12719.00,0.01,358.00,1.12,192.00,0.60
1293,Entry Long,Long,2022-05-31 18:00,32018,1,50.00,0.16,-12719.00,0.01,358.00,1.12,192.00,0.60
