time,open,high,low,close,Account Equity,Daily High,Daily Low
2024-08-05T06:15:00+02:00,54446,54565,54097,54134,996495,61073,57155
2024-08-05T06:30:00+02:00,54125,54202,53888,53983,996495,61073,57155
2024-08-05T06:45:00+02:00,53969,54035,53390,53540,996495,61073,57155
2024-08-05T07:00:00+02:00,53540,53550,52303,52845,996495,61073,57155
2024-08-05T07:15:00+02:00,52894,53687,52523,53433,996495,61073,57155
2024-08-05T07:30:00+02:00,53439,53846,52868,53159,996495,61073,57155
2024-08-05T07:45:00+02:00,53144,53341,52641,52739,996495,61073,57155
2024-08-05T08:00:00+02:00,52710,52958,51575,51642,996495,61073,57155
2024-08-05T08:15:00+02:00,51620,51820,49647,50065,996495,61073,57155
2024-08-05T08:30:00+02:00,50055,51090,50055,50440,996495,61073,57155
2024-08-05T08:45:00+02:00,50401,51777,50359,51589,996495,61073,57155
2024-08-05T09:00:00+02:00,51597,52038,51365,51656,996495,61073,57155
2024-08-05T09:15:00+02:00,51684,52917,51667,52780,996495,61073,57155
2024-08-05T09:30:00+02:00,52774,53059,52342,52705,996495,61073,57155
2024-08-05T09:45:00+02:00,52741,53037,52455,52694,996495,61073,57155
2024-08-05T10:00:00+02:00,52694,52969,52400,52711,996495,61073,57155
2024-08-05T10:15:00+02:00,52698,53214,52671,52711,996495,61073,57155
2024-08-05T10:30:00+02:00,52728,53103,52447,52448,996495,61073,57155
2024-08-05T10:45:00+02:00,52462,52858,52400,52770,996495,61073,57155
2024-08-05T11:00:00+02:00,52743,52946,52564,52728,996495,61073,57155
2024-08-05T11:15:00+02:00,52717,52917,52604,52778,996495,61073,57155
2024-08-05T11:30:00+02:00,52786,52852,52363,52413,996495,61073,57155
2024-08-05T11:45:00+02:00,52395,52660,51770,52658,996232,61073,57155
2024-08-05T12:00:00+02:00,52642,52642,51839,51938,996952,61073,57155
2024-08-05T12:15:00+02:00,51927,51927,51101,51254,997543,61073,57155
2024-08-05T12:30:00+02:00,51221,51628,50700,51619,997543,61073,57155
2024-08-05T12:45:00+02:00,51619,51759,51101,51435,997543,61073,57155
2024-08-05T13:00:00+02:00,51414,51796,50903,51756,997543,61073,57155
2024-08-05T13:15:00+02:00,51746,51931,50805,50959,997543,61073,57155
2024-08-05T13:30:00+02:00,50946,51226,50669,51082,997543,61073,57155
2024-08-05T13:45:00+02:00,51072,51656,51005,51344,997543,61073,57155
2024-08-05T14:00:00+02:00,51335,51559,50755,50809,997543,61073,57155
2024-08-05T14:15:00+02:00,50889,50915,50092,50210,997543,61073,57155
2024-08-05T14:30:00+02:00,50218,51263,49784,50933,997543,61073,57155
2024-08-05T14:45:00+02:00,50909,50909,49577,49814,997543,61073,57155
2024-08-05T15:00:00+02:00,49800,50603,49586,49994,997543,61073,57155
2024-08-05T15:15:00+02:00,50009,50273,49650,49749,997543,61073,57155
2024-08-05T15:30:00+02:00,49739,52326,49635,51387,997543,61073,57155
2024-08-05T15:45:00+02:00,51340,52483,51320,52000,997543,61073,57155
2024-08-05T16:00:00+02:00,52031,54082,52029,53028,997543,61073,57155
2024-08-05T16:15:00+02:00,53018,53721,52601,52661,997186,61073,57155
2024-08-05T16:30:00+02:00,52672,54540,52672,54152,998604,61073,57155
2024-08-05T16:45:00+02:00,54198,54448,53828,54092,998604,61073,57155
2024-08-05T17:00:00+02:00,54072,54728,53567,54463,998604,61073,57155
2024-08-05T17:15:00+02:00,54499,54811,54105,54351,998604,61073,57155
2024-08-05T17:30:00+02:00,54332,55025,54304,54507,998604,61073,57155
2024-08-05T17:45:00+02:00,54520,54779,54278,54385,998604,61073,57155
2024-08-05T18:00:00+02:00,54378,55108,54314,55038,998604,61073,57155
2024-08-05T18:15:00+02:00,55004,55562,54769,55458,998604,61073,57155
2024-08-05T18:30:00+02:00,55482,55483,54538,54662,998604,61073,57155
2024-08-05T18:45:00+02:00,54723,54723,54081,54088,998604,61073,57155
2024-08-05T19:00:00+02:00,54088,54536,53834,54488,998604,61073,57155
2024-08-05T19:15:00+02:00,54444,54718,54349,54426,998604,61073,57155
2024-08-05T19:30:00+02:00,54442,54784,54358,54707,998604,61073,57155
2024-08-05T19:45:00+02:00,54751,55098,54504,54770,998604,61073,57155
2024-08-05T20:00:00+02:00,54748,54768,54331,54371,998604,61073,57155
2024-08-05T20:15:00+02:00,54362,54438,53674,53967,998604,61073,57155
2024-08-05T20:30:00+02:00,53950,54093,53464,53550,998604,61073,57155
2024-08-05T20:45:00+02:00,53535,53721,53034,53142,998604,61073,57155
2024-08-05T21:00:00+02:00,53127,53423,52790,52790,998604,61073,57155
2024-08-05T21:15:00+02:00,52787,53505,52573,53306,998604,61073,57155
2024-08-05T21:30:00+02:00,53306,53525,53011,53045,998604,61073,57155
2024-08-05T21:45:00+02:00,53055,53619,52683,53483,998604,61073,57155
2024-08-05T22:00:00+02:00,53483,54313,53483,53798,998604,61073,57155
2024-08-05T22:15:00+02:00,53814,53961,53602,53945,998604,61073,57155
2024-08-05T22:30:00+02:00,53957,54184,53547,54025,998604,61073,57155
2024-08-05T22:45:00+02:00,54037,54407,53853,54407,998604,61073,57155
2024-08-05T23:00:00+02:00,54407,54855,54301,54785,998604,61073,57155
2024-08-05T23:15:00+02:00,54800,55198,54605,54612,998604,61073,57155
2024-08-05T23:30:00+02:00,54623,54825,54368,54580,998604,61073,57155
2024-08-05T23:45:00+02:00,54573,54573,54291,54396,998604,61073,57155
2024-08-06T00:00:00+02:00,54392,54951,54238,54315,998604,61073,57155
2024-08-06T00:15:00+02:00,54306,54973,54295,54935,998604,61073,57155
2024-08-06T00:30:00+02:00,54927,54973,54701,54739,998604,61073,57155
2024-08-06T00:45:00+02:00,54761,54869,54500,54706,998604,61073,57155
2024-08-06T01:00:00+02:00,54719,55100,54609,54851,998604,61073,57155
2024-08-06T01:15:00+02:00,54858,54956,54520,54537,998604,61073,57155
2024-08-06T01:30:00+02:00,54560,54629,54310,54326,998604,61073,57155
2024-08-06T01:45:00+02:00,54315,54322,53923,54014,998604,58280,49577
2024-08-06T02:00:00+02:00,54040,55004,53977,55004,998604,58280,49577
2024-08-06T02:15:00+02:00,55007,55742,54910,55640,998604,58280,49577
2024-08-06T02:30:00+02:00,55639,55744,55395,55632,998604,58280,49577
2024-08-06T02:45:00+02:00,55634,56052,55567,56052,998604,58280,49577
2024-08-06T03:00:00+02:00,56060,56274,55890,56080,998604,58280,49577
2024-08-06T03:15:00+02:00,56080,56244,55838,55975,998604,58280,49577
2024-08-06T03:30:00+02:00,55974,55978,55462,55680,998604,58280,49577
2024-08-06T03:45:00+02:00,55675,55994,55552,55739,998604,58280,49577
2024-08-06T04:00:00+02:00,55740,55997,55684,55816,998604,58280,49577
2024-08-06T04:15:00+02:00,55820,55977,55694,55814,998604,58280,49577
2024-08-06T04:30:00+02:00,55798,56092,55710,55715,998604,58280,49577
2024-08-06T04:45:00+02:00,55708,55935,55666,55868,998604,58280,49577
2024-08-06T05:00:00+02:00,55867,55924,55637,55711,998604,58280,49577
2024-08-06T05:15:00+02:00,55713,55815,55502,55771,998604,58280,49577
2024-08-06T05:30:00+02:00,55770,55883,55662,55720,998604,58280,49577
2024-08-06T05:45:00+02:00,55720,55830,55611,55689,998604,58280,49577
2024-08-06T06:00:00+02:00,55692,55751,55338,55695,998604,58280,49577
2024-08-06T06:15:00+02:00,55703,55770,55550,55693,998604,58280,49577
2024-08-06T06:30:00+02:00,55688,55748,55418,55418,998604,58280,49577
2024-08-06T06:45:00+02:00,55428,55606,55290,55527,998604,58280,49577
2024-08-06T07:00:00+02:00,55527,55634,55292,55338,998604,58280,49577
2024-08-06T07:15:00+02:00,55335,55571,55326,55566,998604,58280,49577
2024-08-06T07:30:00+02:00,55566,55862,55468,55809,998604,58280,49577
2024-08-06T07:45:00+02:00,55805,56030,55766,55965,998604,58280,49577
2024-08-06T08:00:00+02:00,55967,56167,55636,55729,998604,58280,49577
2024-08-06T08:15:00+02:00,55726,55990,55595,55882,998604,58280,49577
2024-08-06T08:30:00+02:00,55878,56042,55805,55857,998604,58280,49577
2024-08-06T08:45:00+02:00,55875,55912,55751,55822,998604,58280,49577
2024-08-06T09:00:00+02:00,55832,55901,55510,55552,998604,58280,49577
2024-08-06T09:15:00+02:00,55569,55771,55567,55662,998604,58280,49577
2024-08-06T09:30:00+02:00,55662,56003,55648,56003,998604,58280,49577
2024-08-06T09:45:00+02:00,56003,56229,55932,56061,998604,58280,49577
2024-08-06T10:00:00+02:00,56044,56151,55778,55798,998604,58280,49577
2024-08-06T10:15:00+02:00,55788,55798,55383,55468,998604,58280,49577
2024-08-06T10:30:00+02:00,55465,55544,54879,54990,998604,58280,49577
2024-08-06T10:45:00+02:00,54984,55253,54647,55022,998604,58280,49577
2024-08-06T11:00:00+02:00,55022,55030,54647,54845,998604,58280,49577
2024-08-06T11:15:00+02:00,54825,54987,54656,54945,998604,58280,49577
2024-08-06T11:30:00+02:00,54948,55307,54754,55153,998604,58280,49577
2024-08-06T11:45:00+02:00,55115,55302,54981,55232,998721,58280,49577
2024-08-06T12:00:00+02:00,55229,55278,55026,55109,998598,58280,49577
2024-08-06T12:15:00+02:00,55126,55241,54894,55228,998615,58280,49577
2024-08-06T12:30:00+02:00,55246,55440,54963,55029,998615,58280,49577
2024-08-06T12:45:00+02:00,55022,55090,54919,55083,998615,58280,49577
2024-08-06T13:00:00+02:00,55082,55222,54902,55127,998615,58280,49577
2024-08-06T13:15:00+02:00,55112,55169,54940,55079,998615,58280,49577
2024-08-06T13:30:00+02:00,55077,55389,55077,55325,998615,58280,49577
2024-08-06T13:45:00+02:00,55311,55402,55096,55243,998615,58280,49577
2024-08-06T14:00:00+02:00,55236,55409,55110,55316,998615,58280,49577
2024-08-06T14:15:00+02:00,55314,55475,55215,55475,998615,58280,49577
2024-08-06T14:30:00+02:00,55482,55482,54952,54952,998615,58280,49577
2024-08-06T14:45:00+02:00,54945,54952,54709,54798,998615,58280,49577
2024-08-06T15:00:00+02:00,54794,54995,54771,54866,998615,58280,49577
2024-08-06T15:15:00+02:00,54855,55245,54420,55174,998615,58280,49577
2024-08-06T15:30:00+02:00,55183,55415,54646,54755,998615,58280,49577
2024-08-06T15:45:00+02:00,54751,55329,54441,55211,998615,58280,49577
2024-08-06T16:00:00+02:00,55204,56323,55184,56153,998615,58280,49577
2024-08-06T16:15:00+02:00,56156,56588,56055,56245,998615,58280,49577
2024-08-06T16:30:00+02:00,56207,56408,55900,56329,998615,58280,49577
2024-08-06T16:45:00+02:00,56328,56634,56059,56147,998615,58280,49577
2024-08-06T17:00:00+02:00,56146,56394,55979,55994,998615,58280,49577
2024-08-06T17:15:00+02:00,55994,56249,55863,55874,998615,58280,49577
2024-08-06T17:30:00+02:00,55874,56080,55762,56036,998615,58280,49577
2024-08-06T17:45:00+02:00,56023,56450,55981,56436,998615,58280,49577
2024-08-06T18:00:00+02:00,56428,56841,56280,56724,998615,58280,49577
2024-08-06T18:15:00+02:00,56745,56783,56348,56377,998615,58280,49577
2024-08-06T18:30:00+02:00,56378,56733,56304,56610,998615,58280,49577
2024-08-06T18:45:00+02:00,56610,56918,56610,56806,998615,58280,49577
2024-08-06T19:00:00+02:00,56798,56966,56716,56859,998615,58280,49577
2024-08-06T19:15:00+02:00,56880,56926,56703,56900,998615,58280,49577
2024-08-06T19:30:00+02:00,56928,56931,56590,56600,998615,58280,49577
2024-08-06T19:45:00+02:00,56586,56820,56508,56552,998615,58280,49577
2024-08-06T20:00:00+02:00,56514,56917,56395,56917,998615,58280,49577
2024-08-06T20:15:00+02:00,56923,57058,56803,56905,998615,58280,49577
2024-08-06T20:30:00+02:00,56903,57032,56778,56950,998615,58280,49577
2024-08-06T20:45:00+02:00,56949,57042,56734,56739,998615,58280,49577
2024-08-06T21:00:00+02:00,56747,56752,56442,56446,998615,58280,49577
2024-08-06T21:15:00+02:00,56442,56852,56342,56690,998615,58280,49577
2024-08-06T21:30:00+02:00,56692,56904,56617,56869,998615,58280,49577
2024-08-06T21:45:00+02:00,56859,56898,56601,56796,998615,58280,49577
2024-08-06T22:00:00+02:00,56761,56847,56457,56475,998615,58280,49577
2024-08-06T22:15:00+02:00,56547,56728,56320,56551,998615,58280,49577
2024-08-06T22:30:00+02:00,56548,56793,56457,56458,998615,58280,49577
2024-08-06T22:45:00+02:00,56477,56618,56253,56568,998615,58280,49577
2024-08-06T23:00:00+02:00,56563,56660,56137,56239,998615,58280,49577
2024-08-06T23:15:00+02:00,56279,56509,56200,56401,998615,58280,49577
2024-08-06T23:30:00+02:00,56399,56548,56308,56389,998615,58280,49577
2024-08-06T23:45:00+02:00,56392,56497,56313,56492,998615,58280,49577
2024-08-07T00:00:00+02:00,56488,56889,56437,56752,998615,58280,49577
2024-08-07T00:15:00+02:00,56755,56952,55998,56066,998615,58280,49577
2024-08-07T00:30:00+02:00,56084,56385,55983,56245,998615,58280,49577
2024-08-07T00:45:00+02:00,56244,56308,56157,56216,998615,58280,49577
2024-08-07T01:00:00+02:00,56227,56437,56062,56316,998615,58280,49577
2024-08-07T01:15:00+02:00,56311,56365,55917,55960,998615,58280,49577
2024-08-07T01:30:00+02:00,55950,56141,55920,55974,998615,58280,49577
2024-08-07T01:45:00+02:00,55981,56090,55861,56053,998615,57058,53977
2024-08-07T02:00:00+02:00,56048,56161,55688,55688,998615,57058,53977
2024-08-07T02:15:00+02:00,55752,55982,55600,55979,998615,57058,53977
2024-08-07T02:30:00+02:00,56013,56343,55941,56062,998615,57058,53977
2024-08-07T02:45:00+02:00,56045,56361,55894,56282,998615,57058,53977
2024-08-07T03:00:00+02:00,56296,56401,55836,55935,998615,57058,53977
2024-08-07T03:15:00+02:00,55962,56284,55951,56204,998615,57058,53977
2024-08-07T03:30:00+02:00,56242,56722,56167,56615,998615,57058,53977
2024-08-07T03:45:00+02:00,56618,57017,56615,56967,998615,57058,53977
2024-08-07T04:00:00+02:00,56987,57007,56677,56727,998615,57058,53977
2024-08-07T04:15:00+02:00,56727,57283,56643,57216,998615,57058,53977
2024-08-07T04:30:00+02:00,57225,57307,56711,56711,998615,57058,53977
2024-08-07T04:45:00+02:00,56719,56826,56541,56798,998615,57058,53977
2024-08-07T05:00:00+02:00,56798,57012,56769,56829,998615,57058,53977
2024-08-07T05:15:00+02:00,56828,56828,56622,56731,998615,57058,53977
2024-08-07T05:30:00+02:00,56728,56926,56670,56836,998615,57058,53977
2024-08-07T05:45:00+02:00,56819,56938,56742,56918,998615,57058,53977
2024-08-07T06:00:00+02:00,56891,56987,56778,56941,998615,57058,53977
2024-08-07T06:15:00+02:00,56938,57164,56938,57059,998615,57058,53977
2024-08-07T06:30:00+02:00,57075,57261,57052,57218,998615,57058,53977
2024-08-07T06:45:00+02:00,57226,57275,57052,57091,998615,57058,53977
2024-08-07T07:00:00+02:00,57091,57280,57033,57149,998615,57058,53977
2024-08-07T07:15:00+02:00,57163,57215,56946,57019,998615,57058,53977
2024-08-07T07:30:00+02:00,57017,57203,56870,56870,998615,57058,53977
2024-08-07T07:45:00+02:00,56877,56910,56742,56836,998615,57058,53977
2024-08-07T08:00:00+02:00,56834,57050,56793,56882,998615,57058,53977
2024-08-07T08:15:00+02:00,56951,56968,56739,56892,998615,57058,53977
2024-08-07T08:30:00+02:00,56911,57010,56840,56907,998615,57058,53977
2024-08-07T08:45:00+02:00,56915,56915,56772,56878,998615,57058,53977
2024-08-07T09:00:00+02:00,56875,56963,56707,56707,998615,57058,53977
2024-08-07T09:15:00+02:00,56732,56783,56587,56755,998615,57058,53977
2024-08-07T09:30:00+02:00,56752,56878,56735,56838,998615,57058,53977
2024-08-07T09:45:00+02:00,56832,57130,56795,56959,998615,57058,53977
2024-08-07T10:00:00+02:00,56966,57124,56914,57086,998615,57058,53977
2024-08-07T10:15:00+02:00,57075,57174,56956,57150,998615,57058,53977
2024-08-07T10:30:00+02:00,57149,57212,57050,57053,998615,57058,53977
2024-08-07T10:45:00+02:00,57063,57460,57063,57370,998615,57058,53977
2024-08-07T11:00:00+02:00,57370,57680,57220,57393,998615,57058,53977
2024-08-07T11:15:00+02:00,57390,57603,57300,57471,998615,57058,53977
2024-08-07T11:30:00+02:00,57470,57680,57416,57557,998615,57058,53977
2024-08-07T11:45:00+02:00,57556,57590,57360,57384,998615,57058,53977
2024-08-07T12:00:00+02:00,57373,57548,57287,57463,998615,57058,53977
2024-08-07T12:15:00+02:00,57474,57578,57424,57556,998615,57058,53977
2024-08-07T12:30:00+02:00,57554,57737,57441,57446,998615,57058,53977
2024-08-07T12:45:00+02:00,57442,57547,57351,57362,998615,57058,53977
2024-08-07T13:00:00+02:00,57355,57415,57199,57337,998615,57058,53977
2024-08-07T13:15:00+02:00,57353,57356,57145,57156,998615,57058,53977
2024-08-07T13:30:00+02:00,57155,57213,56918,56996,998774,57058,53977
2024-08-07T13:45:00+02:00,56979,57108,56905,56994,998776,57058,53977
2024-08-07T14:00:00+02:00,57033,57088,56858,57000,998770,57058,53977
2024-08-07T14:15:00+02:00,56991,57351,56979,57151,998665,57058,53977
2024-08-07T14:30:00+02:00,57151,57315,57019,57099,998665,57058,53977
2024-08-07T14:45:00+02:00,57098,57357,57083,57337,998665,57058,53977
2024-08-07T15:00:00+02:00,57325,57475,57079,57152,998665,57058,53977
2024-08-07T15:15:00+02:00,57154,57273,57034,57273,998665,57058,53977
2024-08-07T15:30:00+02:00,57260,57502,57086,57149,998665,57058,53977
2024-08-07T15:45:00+02:00,57173,57173,56749,56862,998665,57058,53977
2024-08-07T16:00:00+02:00,56894,57020,56580,56699,998665,57058,53977
2024-08-07T16:15:00+02:00,56699,56773,56158,56221,998665,57058,53977
2024-08-07T16:30:00+02:00,56221,56312,55701,55928,998665,57058,53977
2024-08-07T16:45:00+02:00,55953,56434,55906,56096,998665,57058,53977
2024-08-07T17:00:00+02:00,56105,56401,55963,56224,998665,57058,53977
2024-08-07T17:15:00+02:00,56227,56304,55984,56095,998665,57058,53977
2024-08-07T17:30:00+02:00,56078,56156,55883,55929,998665,57058,53977
2024-08-07T17:45:00+02:00,55928,56242,55800,56106,998665,57058,53977
2024-08-07T18:00:00+02:00,56104,56203,55896,56139,998665,57058,53977
2024-08-07T18:15:00+02:00,56131,56307,55957,56130,998665,57058,53977
2024-08-07T18:30:00+02:00,56129,56165,55991,56070,998665,57058,53977
2024-08-07T18:45:00+02:00,56064,56212,55856,56142,998665,57058,53977
2024-08-07T19:00:00+02:00,56143,56323,55912,55976,998665,57058,53977
2024-08-07T19:15:00+02:00,55976,56033,55466,55749,998665,57058,53977
2024-08-07T19:30:00+02:00,55744,55952,55729,55815,998665,57058,53977
2024-08-07T19:45:00+02:00,55814,55884,55475,55591,998665,57058,53977
2024-08-07T20:00:00+02:00,55582,55636,55196,55279,998665,57058,53977
2024-08-07T20:15:00+02:00,55279,55365,54900,55029,998665,57058,53977
2024-08-07T20:30:00+02:00,55024,55040,54708,54785,998665,57058,53977
2024-08-07T20:45:00+02:00,54782,54893,54675,54795,998665,57058,53977
2024-08-07T21:00:00+02:00,54804,55154,54766,55007,998665,57058,53977
2024-08-07T21:15:00+02:00,55017,55109,54890,54983,998665,57058,53977
2024-08-07T21:30:00+02:00,54974,54999,54735,54863,998665,57058,53977
2024-08-07T21:45:00+02:00,54872,55012,54702,54762,998665,57058,53977
2024-08-07T22:00:00+02:00,54726,55081,54689,54894,998665,57058,53977
2024-08-07T22:15:00+02:00,54924,55217,54810,55130,998665,57058,53977
2024-08-07T22:30:00+02:00,55130,55302,54931,55030,998665,57058,53977
2024-08-07T22:45:00+02:00,55023,55164,54651,55158,998665,57058,53977
2024-08-07T23:00:00+02:00,55175,55282,54974,54975,998665,57058,53977
2024-08-07T23:15:00+02:00,54970,55254,54871,55097,998665,57058,53977
2024-08-07T23:30:00+02:00,55120,55568,55120,55529,998665,57058,53977
2024-08-07T23:45:00+02:00,55509,55547,55277,55444,998665,57058,53977
2024-08-08T00:00:00+02:00,55426,55470,55037,55043,998665,57058,53977
2024-08-08T00:15:00+02:00,55037,55132,54568,54834,998665,57058,53977
2024-08-08T00:30:00+02:00,54819,55250,54819,55187,998665,57058,53977
2024-08-08T00:45:00+02:00,55209,55322,55139,55293,998665,57058,53977
2024-08-08T01:00:00+02:00,55321,55422,55220,55369,998665,57058,53977
2024-08-08T01:15:00+02:00,55365,55429,55157,55203,998665,57058,53977
2024-08-08T01:30:00+02:00,55184,55191,54941,55058,998665,57058,53977
2024-08-08T01:45:00+02:00,55050,55161,54991,55136,998665,57737,54568
2024-08-08T02:00:00+02:00,55132,55356,55085,55099,998665,57737,54568
2024-08-08T02:15:00+02:00,55113,55291,54912,54915,998665,57737,54568
2024-08-08T02:30:00+02:00,54923,55047,54748,55047,998665,57737,54568
2024-08-08T02:45:00+02:00,55040,55326,55040,55311,998665,57737,54568
2024-08-08T03:00:00+02:00,55308,55918,55287,55801,998665,57737,54568
2024-08-08T03:15:00+02:00,55875,55935,55606,55643,998665,57737,54568
2024-08-08T03:30:00+02:00,55642,57279,55615,57252,998665,57737,54568
2024-08-08T03:45:00+02:00,57301,57325,56584,56868,998665,57737,54568
2024-08-08T04:00:00+02:00,56872,57211,56862,57155,998665,57737,54568
2024-08-08T04:15:00+02:00,57163,57674,57145,57627,998665,57737,54568
2024-08-08T04:30:00+02:00,57657,57661,57274,57311,998665,57737,54568
2024-08-08T04:45:00+02:00,57302,57423,57269,57380,998665,57737,54568
2024-08-08T05:00:00+02:00,57398,57640,57385,57453,998665,57737,54568
2024-08-08T05:15:00+02:00,57445,57603,57397,57487,998665,57737,54568
2024-08-08T05:30:00+02:00,57490,57559,57251,57382,998665,57737,54568
2024-08-08T05:45:00+02:00,57376,57376,57069,57069,998665,57737,54568
2024-08-08T06:00:00+02:00,57084,57242,56857,57203,998665,57737,54568
2024-08-08T06:15:00+02:00,57202,57215,57013,57023,998665,57737,54568
2024-08-08T06:30:00+02:00,57017,57031,56843,56871,998665,57737,54568
2024-08-08T06:45:00+02:00,56855,56943,56699,56781,998665,57737,54568
2024-08-08T07:00:00+02:00,56774,56956,56738,56804,998665,57737,54568
2024-08-08T07:15:00+02:00,56803,56990,56802,56984,998665,57737,54568
2024-08-08T07:30:00+02:00,56982,57031,56825,56957,998665,57737,54568
2024-08-08T07:45:00+02:00,56969,57015,56879,56988,998665,57737,54568
2024-08-08T08:00:00+02:00,56971,57005,56814,56972,998665,57737,54568
2024-08-08T08:15:00+02:00,56954,57170,56954,57170,998665,57737,54568
2024-08-08T08:30:00+02:00,57171,57192,57070,57192,998665,57737,54568
2024-08-08T08:45:00+02:00,57192,57362,57100,57243,998665,57737,54568
2024-08-08T09:00:00+02:00,57242,57329,57155,57256,998665,57737,54568
2024-08-08T09:15:00+02:00,57252,57439,57252,57395,998665,57737,54568
2024-08-08T09:30:00+02:00,57397,57410,57240,57339,998665,57737,54568
2024-08-08T09:45:00+02:00,57349,57388,57178,57206,998665,57737,54568
2024-08-08T10:00:00+02:00,57212,57310,57144,57203,998665,57737,54568
2024-08-08T10:15:00+02:00,57237,57349,57201,57263,998665,57737,54568
2024-08-08T10:30:00+02:00,57245,57364,57227,57364,998665,57737,54568
2024-08-08T10:45:00+02:00,57359,57398,57220,57246,998665,57737,54568
2024-08-08T11:00:00+02:00,57250,57298,57023,57112,998665,57737,54568
2024-08-08T11:15:00+02:00,57113,57213,57094,57178,998665,57737,54568
2024-08-08T11:30:00+02:00,57177,57306,57161,57249,998665,57737,54568
2024-08-08T11:45:00+02:00,57249,57502,57249,57361,998665,57737,54568
2024-08-08T12:00:00+02:00,57361,57444,57214,57312,998665,57737,54568
2024-08-08T12:15:00+02:00,57313,57564,57290,57502,998665,57737,54568
2024-08-08T12:30:00+02:00,57499,57507,57392,57419,998665,57737,54568
2024-08-08T12:45:00+02:00,57414,57519,57364,57398,998665,57737,54568
2024-08-08T13:00:00+02:00,57395,57503,57313,57503,998665,57737,54568
2024-08-08T13:15:00+02:00,57506,57571,57439,57553,998665,57737,54568
2024-08-08T13:30:00+02:00,57552,57685,57281,57326,998665,57737,54568
2024-08-08T13:45:00+02:00,57334,57577,57302,57337,998665,57737,54568
2024-08-08T14:00:00+02:00,57336,57436,57234,57260,998665,57737,54568
2024-08-08T14:15:00+02:00,57290,57329,57123,57143,998665,57737,54568
2024-08-08T14:30:00+02:00,57164,58482,57164,58094,998665,57737,54568
2024-08-08T14:45:00+02:00,58075,58135,57813,57946,998665,57737,54568
2024-08-08T15:00:00+02:00,57955,58026,57806,57999,998665,57737,54568
2024-08-08T15:15:00+02:00,57998,58265,57716,57820,998665,57737,54568
2024-08-08T15:30:00+02:00,57836,57870,57384,57384,998665,57737,54568
2024-08-08T15:45:00+02:00,57377,57499,56734,57281,998665,57737,54568
2024-08-08T16:00:00+02:00,57296,57557,57208,57538,998665,57737,54568
2024-08-08T16:15:00+02:00,57535,58259,57515,58203,998665,57737,54568
2024-08-08T16:30:00+02:00,58205,58526,58131,58345,998665,57737,54568
2024-08-08T16:45:00+02:00,58338,59041,58288,58961,998665,57737,54568
2024-08-08T17:00:00+02:00,58959,59251,58777,58828,998665,57737,54568
2024-08-08T17:15:00+02:00,58828,59045,58690,58894,998665,57737,54568
2024-08-08T17:30:00+02:00,58885,59442,58885,59181,998665,57737,54568
2024-08-08T17:45:00+02:00,59198,59546,59117,59443,998665,57737,54568
2024-08-08T18:00:00+02:00,59456,59874,59388,59781,998665,57737,54568
2024-08-08T18:15:00+02:00,59804,59876,59587,59646,998665,57737,54568
2024-08-08T18:30:00+02:00,59645,59702,59397,59459,998665,57737,54568
2024-08-08T18:45:00+02:00,59461,59667,59412,59599,998665,57737,54568
2024-08-08T19:00:00+02:00,59614,59666,59302,59590,998665,57737,54568
2024-08-08T19:15:00+02:00,59597,59878,59478,59807,998665,57737,54568
2024-08-08T19:30:00+02:00,59806,59833,59519,59538,998665,57737,54568
2024-08-08T19:45:00+02:00,59544,59657,59470,59501,998665,57737,54568
2024-08-08T20:00:00+02:00,59517,59525,59400,59471,998665,57737,54568
2024-08-08T20:15:00+02:00,59471,59632,59409,59581,998665,57737,54568
2024-08-08T20:30:00+02:00,59583,59720,59524,59536,998665,57737,54568
2024-08-08T20:45:00+02:00,59536,59536,59371,59375,998665,57737,54568
2024-08-08T21:00:00+02:00,59367,59749,59324,59690,998665,57737,54568
2024-08-08T21:15:00+02:00,59691,59889,59687,59690,998665,57737,54568
2024-08-08T21:30:00+02:00,59686,59855,59580,59819,998665,57737,54568
2024-08-08T21:45:00+02:00,59819,59860,59292,59462,998665,57737,54568
2024-08-08T22:00:00+02:00,59472,59541,59343,59474,998665,57737,54568
2024-08-08T22:15:00+02:00,59472,59688,59472,59672,998665,57737,54568
2024-08-08T22:30:00+02:00,59672,59717,59592,59650,998665,57737,54568
2024-08-08T22:45:00+02:00,59650,59650,59515,59555,998665,57737,54568
2024-08-08T23:00:00+02:00,59524,59749,59524,59738,998665,57737,54568
2024-08-08T23:15:00+02:00,59723,59743,59614,59681,998665,57737,54568
2024-08-08T23:30:00+02:00,59680,60740,59654,60540,998665,57737,54568
2024-08-08T23:45:00+02:00,60543,61366,60388,61156,998665,57737,54568
2024-08-09T00:00:00+02:00,61224,61224,60677,60748,998665,57737,54568
2024-08-09T00:15:00+02:00,60722,61109,60655,61017,998665,57737,54568
2024-08-09T00:30:00+02:00,61036,61336,60953,61171,998665,57737,54568
2024-08-09T00:45:00+02:00,61170,62518,61170,62348,998665,57737,54568
2024-08-09T01:00:00+02:00,62348,62729,62136,62368,998665,57737,54568
2024-08-09T01:15:00+02:00,62368,62386,61912,61969,998665,57737,54568
2024-08-09T01:30:00+02:00,61983,62099,61772,61942,998665,57737,54568
2024-08-09T01:45:00+02:00,61941,61957,61639,61699,998665,62729,54748
