day_of_week,day_of_month,next_2_days
3,28,-1.444376403769379
4,29,-3.4976087747569786
5,30,-1.9464128915983017
1,3,1.1767474235083202
2,4,-0.2802403847267431
3,5,-1.418936000314475
4,6,-3.629974729194467
5,7,-3.72817789342485
1,10,0.8991468242159755
2,11,1.4460788324034228
3,12,-0.7225415071122696
4,13,-0.09664391427207392
5,14,1.0431836303775013
1,17,1.7412363900176149
2,18,2.25689938120392
3,19,1.2360362765290118
4,20,0.7513493629437676
5,21,0.09392090956570043
1,24,-1.4448821582136584
2,25,-0.6802742394117546
3,26,0.18916532188593432
4,27,0.0
5,28,-0.21241480966892984
1,31,0.0236143634793823
2,1,2.27058402764194
3,2,3.801654470744288
4,3,2.1045324053844396
5,4,1.4786204263332132
1,7,1.2910524917878168
3,9,1.4122417832225838
4,10,3.779066593420841
5,11,2.1441144341680163
1,14,-1.077354022072639
2,15,-1.3416986456792548
3,16,-0.8059223112927586
4,17,-0.8115791415801581
5,18,0.2635022605892191
1,21,1.105705410222511
2,22,0.04380301758762588
3,23,-0.7436573567586221
5,25,-0.26269468275631586
1,28,0.2864637513402507
2,29,-0.46093699043001674
3,30,-0.15381168403844606
4,1,0.7717801556665711
5,2,0.5721878170956705
1,5,-0.3282309045398319
2,6,0.26257971527667695
3,7,0.7464328392595417
4,8,-0.8729845668770051
5,9,-0.9588115767293656
1,12,-0.7705823166685984
2,13,-0.8580844512690268
3,14,0.13312929597802084
4,15,-0.0887725572752734
5,16,-0.3988484398750726
1,19,1.8214120090769799
2,20,1.0233572339600894
3,21,-0.7417106270857985
4,22,-0.4184070190429923
5,23,-0.9890126658009958
2,27,-0.15479808256212677
3,28,0.9544956991298679
4,29,0.022144675958587344
5,30,-1.055407975082679
2,3,-0.4650112603680406
3,4,0.3111097547743055
4,5,-0.9788708207743233
5,6,-2.171022497756309
1,9,-0.2920630382389348
2,10,1.3360510747883667
3,11,0.6534409505420815
4,12,-1.363129855534218
5,13,-0.44772096807746425
1,16,0.067962799528063
2,17,-1.6865301988137467
3,18,-2.1507742531673992
4,19,-1.3952438090571313
5,20,0.9949104419964794
1,23,1.4149863180588527
2,24,-0.4352862193913159
3,25,-0.846300860592887
4,26,0.09204076477220921
5,27,1.0842012393234672
1,30,1.2183879983836208
2,31,0.9128286824843411
3,1,1.7033841035504496
4,2,1.334238209635466
5,3,-0.40196585547697855
1,6,-1.4505724301680996
2,7,-2.1076203113648386
3,8,-1.1775372725553694
4,9,-0.18322953879296372
5,10,-0.5041274605409598
1,13,1.055527914514371
2,14,0.9212380072484523
3,15,1.089917194045954
4,16,1.4377021280300162
5,17,0.08984931517530599
1,20,1.1248593732688505
2,21,1.705561710302687
4,23,0.711901422453486
5,24,0.24271979499621474
1,27,0.1546271131353921
2,28,0.24213209247773274
3,29,1.036614951745426
4,1,1.1418542980010618
5,2,0.5020727686998645
1,5,-0.10856068229908467
2,6,0.1737576341586082
3,7,1.4996793448769177
4,8,2.1899439714258326
5,9,0.7708792386942627
1,12,0.8487114409429756
2,13,1.9762011857985293
3,14,1.2834012750222639
4,15,1.2502572476264657
5,16,1.516409537789276
1,19,-0.7408944416979776
2,20,-0.30693209425011064
3,21,1.2440437373276791
4,22,-0.2052592083595111
5,23,-1.1877980940107615
1,26,-0.22624560421251805
2,27,0.4766829890908355
3,28,0.39167686658506734
4,29,0.10313374078518085
1,2,0.20533567259652338
2,3,0.08242513194623925
3,4,0.1024574545947443
4,5,0.08235724887518658
5,6,-1.8833125848155208
1,9,-0.6171553863273592
2,10,0.1877741540055276
3,11,-0.7451885740384077
4,12,-0.12495079699924252
5,13,-0.04171106870790756
1,16,-0.4587101964250973
2,17,-0.7510966160221104
3,18,0.041886557107989726
4,19,0.16817706867337226
5,20,-1.046901209321376
1,23,-1.1752389409408028
2,24,0.4866766083417246
3,25,1.9112370417553408
4,26,1.8740774019639306
5,27,0.35423663888220075
1,30,-0.4340696455840386
2,1,0.3737547876787496
3,2,0.7058338499316886
4,3,-0.24823941147286377
5,4,-1.0100966413598598
1,7,-0.580677285163407
2,8,-1.7909217037762881
3,9,-1.7104708350312077
4,10,-0.6361306998117161
5,11,-1.5916808510207676
1,14,-1.7285560451146966
2,15,0.5175796506257148
3,16,0.7383282480366735
4,17,-1.3301843462046012
5,18,-2.4358721340431515
1,21,-2.1091567412516405
2,22,-1.4582409895894834
3,23,-0.8884973829668771
4,24,-1.1210762715387137
5,25,1.0981660470561985
1,28,2.494336342129051
2,29,1.0419002756459108
4,31,1.4380480093146129
5,1,0.6143018166930074
1,4,-0.47981987639548457
2,5,0.28347376010695124
3,6,-1.073858573299912
4,7,-0.6088336242119382
5,8,2.7027054435071554
1,11,1.5532686473271833
2,12,-0.10784994909897115
3,13,-0.10771055371130119
4,14,-0.30231742646081855
5,15,-0.3234800833227964
1,18,0.5198217196989752
2,19,1.1034147729636186
3,20,0.3878481055108608
4,21,-0.6847842883777284
5,22,0.27903212639936714
1,25,1.422106980353528
2,26,0.8775681436207355
3,27,-0.21244630288809943
4,28,-0.4243597674661612
5,29,0.7451532148711628
1,2,1.853822557484228
2,3,1.5215579571989675
4,5,0.9414242052760455
5,6,1.040799314053284
1,9,0.9119142522465997
2,10,0.08240814745132803
3,11,0.061619623824927874
4,12,1.1527326831753484
5,13,1.2110019248874226
1,16,0.325600019127827
2,17,0.020276457624717813
3,18,0.10141833232111024
4,19,0.0202800816957799
5,20,-0.04052004799329912
1,23,0.22298153572143323
2,24,0.3040699485383207
3,25,-0.7281488787497977
4,26,-0.9700880086439746
5,27,0.6316168439863492
1,30,1.2653039426219708
2,31,0.506175345392689
3,1,0.040307251499798
4,2,-1.3698636453198336
5,3,-0.9669612170390633
1,6,0.8169965959124458
2,7,0.3254675506687011
3,8,-0.5470025413797271
4,9,-1.5004011929205034
5,10,-2.2204117930328193
1,13,0.8439683654972974
2,14,1.833335558573405
3,15,-0.347013630981975
4,16,-1.288872860778615
5,17,-1.9049576218542617
1,20,-1.7202110488180051
2,21,0.22969432397892128
3,22,1.1176773818208028
4,23,-0.7083336512247722
5,24,-0.7924943943044462
1,27,-0.6294570667667271
2,28,-1.3243663488687822
3,29,0.3167181360822351
4,30,2.02386193168506
5,31,1.0734627536269936
2,4,0.43850300093770345
3,5,-0.43731587353349244
4,6,-1.1226551308948773
5,7,-0.8993940448117207
1,10,-1.0723341495042056
2,11,-2.7226696632462946
3,12,0.340063443159591
4,13,2.191361072227059
5,14,-0.8896381637157237
1,17,-1.8258955913275001
2,18,-1.239584996165736
3,19,0.7352944209477031
4,20,0.4111717056278714
5,21,-1.7818844964092053
1,24,-1.2500039051317706
2,25,-0.3278721877134563
3,26,-1.0257556172708047
4,27,-1.9736792572315704
5,28,0.3748665697080221
1,1,3.534671117203627
2,2,1.6915651362484647
3,3,0.3673335957792368
4,4,0.30243980747357607
5,5,-0.5382131235603008
1,8,0.8830494178704639
2,9,1.3203476196495878
3,10,0.3415880591180345
4,11,0.10681315016810827
5,12,-0.8085129108834774
1,15,-1.2804145988120548
2,16,-0.6005979959501366
3,17,-0.04322664027659112
4,18,-0.23737723346860937
5,19,-0.2595215013539122
1,22,-0.6489276228230625
2,23,-0.5854303209382964
3,24,0.7402572399930434
4,25,1.199570490865443
5,26,0.21611945781667904
1,29,-1.7672406634876427
2,30,0.323488309972254
3,31,3.071517452699597
4,1,2.32157782831058
5,2,0.276715771353637
1,5,-1.8277289070875957
3,7,-1.6344734616591754
4,8,-0.513584134646978
5,9,-0.15105674275728193
1,12,-1.0324872867361528
2,13,-1.1886735068494303
3,14,-0.5868216755401288
4,15,-0.9405080789478779
5,16,-1.8583346253319408
1,19,-1.3689616561024793
2,20,0.5569169155695056
3,21,0.4477295078075336
5,23,-0.5095249121537913
1,26,-0.9806076157410378
2,27,-1.18013533978539
3,28,1.4629788913217399
4,29,3.6052240550093426
5,30,1.6858879562193272
1,3,0.8916917170377341
2,4,2.116058502343534
3,5,1.4011673516511167
4,6,-0.021367519626213465
5,7,-1.190479086717377
1,10,-1.4316200424523646
2,11,0.04303024518211856
3,12,0.8887921914562856
4,13,0.08602347425235216
5,14,0.0
1,17,-0.23635712975429382
2,18,-1.009886573823243
3,19,-0.1292297499389139
4,20,0.6945945234294617
5,21,-0.04313232310626437
3,26,0.366462569259082
4,27,0.6903985013136221
5,28,-0.7731971643756772
1,31,-0.14998863846280855
3,2,0.9956689975677591
4,3,-0.38626676195224097
5,4,-0.878696632560853
1,7,-0.560099809971859
2,8,0.043244233002533786
3,9,0.04332854815811523
4,10,-0.8861029681345405
5,11,-2.165439569925515
1,14,-1.373748494833273
2,15,0.08853677569090516
3,16,-1.3044443036903886
4,17,-1.8133561978958934
5,18,-0.24641714125352457
1,21,1.0585526798505118
2,22,1.1228385665989793
3,23,-0.11143133106922642
4,24,-1.1991941271789435
5,25,-0.24542751249564443
1,28,0.9440282155543097
2,29,0.022371139421343434
3,30,-0.6457379570533548
4,31,-0.42487127956134396
5,1,-1.6360366645250672
1,4,-1.59442870859173
2,5,-0.6151753509191257
3,6,-1.1410315004156817
4,7,-2.4071509921405165
5,8,-2.146815124024333
1,11,1.1040667701960756
2,12,1.4154335868305743
3,13,1.092001384777621
4,14,1.093271429764274
5,15,-0.045958730953363114
1,18,0.3911688615366682
2,19,-0.022998702792465305
3,20,-0.5730002151723524
4,21,-0.06899443333189156
1,25,0.0691534775431908
2,26,-0.437289845960859
3,27,0.7601977245212098
4,28,1.8492905288893666
5,1,1.0973926013190618
1,4,0.38583332647911506
2,5,-0.022619032008949613
3,6,-0.36174508041611336
4,7,-0.9726313369836849
5,8,-0.7261168528253948
1,11,0.5938833793513515
2,12,0.7314278738839285
3,13,0.022702818631590856
4,14,-0.49920858231583554
5,15,-0.022697665621731148
1,18,0.5701254474331219
2,19,0.15894571609679214
3,20,-0.09069637690248301
4,21,-0.5214226684511828
5,22,-0.34044830050739977
1,25,0.47857584175231266
2,26,0.6148951462125425
3,27,0.04536279812758843
4,28,-0.09054077693760804
5,29,0.7027829387991461
1,1,0.9062109909605329
2,2,0.04502579601107344
3,3,-0.11225692867715312
4,4,-0.1125095378164497
5,5,0.674307093150205
1,8,1.3291285440420082
2,9,0.4241987560288653
3,10,0.0
4,11,-0.06669359626984005
5,12,0.08893044894271906
1,15,0.2892126049137204
2,16,0.8662802880562439
3,17,0.8873063330403204
4,18,0.5285216456138668
1,22,0.5277081813598355
2,23,-0.19715257301113057
3,24,-0.48119250837531286
4,25,0.37313029811489823
5,26,0.5274762164105427
1,29,0.634159016904206
2,30,1.4210705888269406
3,1,0.6953491778382503
4,2,-0.25867413982234805
5,3,-0.45317022827184583
1,6,0.08645108089821074
2,7,0.4985899347730611
3,8,0.6046183783064244
4,9,1.1216575731613836
5,10,0.17170640930547046
1,13,-0.10665366024181502
2,14,0.7499513660818063
3,15,0.6833219780316456
4,16,0.7018247833788238
5,17,0.3817609742323883
1,20,-0.44350388857442136
2,21,-0.38030910249759897
3,22,0.1484932026528412
4,23,-0.7847353862310064
5,24,-1.101462545748491
1,27,0.7054336033902042
2,28,1.5849254663363375
3,29,0.5518962389401312
5,31,-0.3162587495546303
1,3,-0.2111008578760696
2,4,1.0998317918556533
3,5,1.2269896567393885
4,6,0.20920981258264346
5,7,0.18808809918053762
1,10,0.31314761253316753
2,11,0.4171897552538226
3,12,0.20812131197960243
4,13,0.20773221870846742
5,14,-0.22845401218199568
1,17,-1.0779445266806196
2,18,-1.2697764336519817
3,19,-1.19446705834728
4,20,-1.3704438576779328
5,21,0.0
1,24,0.662679310347077
2,25,0.23329118153670403
3,26,0.5946034792728437
4,27,0.3597164402884027
5,28,1.1188570950914583
1,1,2.1716187490398915
2,2,1.6492632059797885
3,3,0.9079703873688962
5,5,0.43130602812283586
1,8,0.20449585071724888
2,9,-0.08180146069356342
3,10,0.16326904296875
4,11,0.5526001931863855
5,12,-0.4074995017887416
1,15,-1.1194773562044344
2,16,-0.7160439467475141
3,17,0.0
4,18,-0.12362983742613494
5,19,-0.041170146170901575
1,22,0.2888371902673672
2,23,0.10296382958516033
3,24,-0.3291500625450253
4,25,-1.4194660208650833
5,26,-1.0939165854452413
1,29,-0.020864611676221983
2,30,-0.27127975456020326
3,31,-0.4800658379646221
4,1,-1.1090240297985403
5,2,-2.1182930573950323
1,5,-0.4866685366163731
2,6,0.4928291535409579
3,7,-0.23389456348441579
4,8,-1.2153511221309858
5,9,-1.3213958995742692
1,12,-1.295062087427292
2,13,-1.1879033393596763
3,14,0.21867983778569045
4,15,-1.8360659072959358
5,16,-1.1782694609482556
1,19,1.2914759141067096
2,20,-0.28704143406335075
3,21,-2.154326930696706
4,22,-2.8122242295278688
5,23,0.2246737645235541
1,26,1.7088175220546695
2,27,-0.3362508940295756
3,28,1.2992872737117107
4,29,2.2042275357998964
5,30,-0.3759442261243149
2,3,-1.3644343103486343
3,4,-0.8213072988919934
4,5,-1.2048213279878772
5,6,-1.812894735359221
1,9,-0.04516815337633454
2,10,2.1654907364244123
3,11,1.2200653773288206
4,12,-0.5354704716725958
5,13,-0.3571425226269879
1,16,0.24674022237852955
2,17,-0.5376296304905065
3,18,-2.2376371240305875
4,19,-3.8513577486551043
5,20,-1.6250837875710367
1,23,0.6793181655103281
2,24,-0.9539317165631974
3,25,-1.000466053409845
4,26,-0.35236440440271805
5,27,0.49353487247480265
1,30,1.6030182332105651
2,1,0.8886835431045195
3,2,-0.7192519015514224
4,3,-2.1325873480797233
5,4,-1.9630757995218389
1,7,-0.5447644139895119
2,8,-2.359956282387984
3,9,-2.5006025477161917
4,10,0.6836000982731603
5,11,1.7830961571163348
1,14,0.21823508468692335
2,15,-2.447796227230367
3,16,-2.4195498565127487
4,17,-3.6900367618561067
5,18,-3.347389604576804
1,21,4.035754673759113
2,22,4.4381723000325
3,23,-0.34372548790053503
4,24,-0.7123579514840962
5,25,0.24636233985014694
1,28,1.4844193864396096
2,29,0.9093211085516253
3,30,-1.413948865387965
4,31,-1.680473498120941
5,1,-0.024723842415265658
1,4,0.7431242135198658
3,6,-0.593622747106614
4,7,-1.2048140787566657
5,8,-1.468027302185065
1,11,-1.5679468972878055
2,12,-0.40404003428603796
3,13,2.0733241735586017
4,14,1.5213040307056058
5,15,-1.3871626787472031
1,18,-0.2997071524428829
2,19,1.6829895650162474
3,20,2.3797615393641993
4,21,1.729250916144604
5,22,-1.9084873982914599
1,25,0.16998468748292048
2,26,4.0658544821931475
3,27,0.2666681463068182
5,29,-0.8389316360917897
1,2,0.4352038262077077
2,3,0.3625852785877081
3,4,-0.5536820827328293
4,5,-1.4450922018382761
5,6,-1.8155409708722803
1,9,-1.0019547061545648
2,10,-0.02466009835259821
3,11,0.5430788195964519
4,12,-1.060420008054609
5,13,-3.2163058875867803
1,16,-1.8444613247021526
2,17,0.9639804306601807
3,18,0.2539321264824937
4,19,-0.8040193491417075
5,20,0.1013194427334026
1,23,1.1144848830058036
2,24,0.6578904820891182
4,26,-0.8516942722585493
5,27,0.5279107732884494
1,30,1.8948963246675392
2,31,2.200543177000706
4,2,0.8678364944967343
5,3,0.31808434429347127
1,6,0.7620486011932839
2,7,-0.6097560975609756
3,8,-1.5125706786875692
4,9,-0.638032690879026
5,10,0.7431242135198658
1,13,1.2348727569105231
2,14,0.9589457140509554
3,15,0.26835030775829727
4,16,0.7062764031438084
5,17,0.48661987923280586
1,20,-0.36275143099586016
2,21,0.14528177820684657
3,22,1.23785998079874
4,23,0.556091728341909
5,24,-0.19179577586517538
1,27,0.6972851994791319
2,28,0.12010385726086784
3,29,-0.4298001446633726
4,30,0.8637250664963599
5,31,1.8225379079816366
1,3,0.3567975925667486
2,4,-0.8478582621618859
3,5,-1.0903036251379425
4,6,-1.4726816017959703
5,7,-1.4857391293696132
1,10,-1.325938387488455
2,11,-0.413529508923849
3,12,0.9772820007243544
4,13,0.4152466764658609
5,14,-0.3871368376982526
1,17,0.09730215259902346
2,18,-0.6315237626833825
3,19,-0.6561371755815628
4,20,-0.635537331955405
5,21,-0.6604707698363087
1,24,0.6641983589951872
2,25,0.1723705830390352
3,26,-0.1954985824465001
4,27,1.1061965574326675
5,28,1.2487715955625094
1,3,0.8266475656657963
2,4,1.5719505438088706
3,5,1.4468253109709477
4,6,0.4999978201729911
5,7,1.0458726643706548
1,10,0.47382318710597954
2,11,-0.11761759358908289
3,12,-0.18863007933329057
4,13,-0.9891619830460691
5,14,-1.039457647940496
1,17,0.11893253085558286
2,18,0.5251879300754779
3,19,0.7840294967001374
4,20,1.1161273186673581
5,21,0.04714865305749528
1,24,-0.6575917847657948
2,25,-0.6361933706419847
3,26,-0.2364030163704625
4,27,-0.16599406654887572
5,28,-0.6398114997210842
1,31,-1.1876484991023228
2,1,-1.0732190786173346
3,2,-0.6490304157928473
4,3,-0.12053818132190665
1,7,0.7742552156960618
2,8,0.6517027655680253
3,9,0.21608679301480874
4,10,0.7194226176781484
5,11,1.6530872040308207
1,14,0.2380916050502232
2,15,-0.4242288566607059
3,16,1.4489326186710683
4,17,1.6094681779308433
5,18,0.21072384574367842
1,21,-0.3028210276988072
2,22,0.794392894038849
3,23,1.3084144469005272
4,24,0.1854469916239363
5,25,-0.8302596985333475
1,28,0.5090175839709992
2,29,1.2558160826217297
3,30,0.5755064638659727
4,1,0.5741846457124082
5,2,0.732432375561105
1,5,0.3197062953218519
2,6,-0.04543659129526096
3,7,0.3642154479868246
4,8,-0.5455823353247977
5,9,-1.066004125825656
1,12,-1.44000244140625
2,13,-0.641904599159
3,14,0.5565901772073779
4,15,-0.2307302117421029
5,16,0.5765682575666665
1,19,0.7169230956531774
2,20,0.3898146447284401
3,21,0.7347869125836923
4,22,0.15988966828688198
5,23,-0.18235244655836821
1,26,0.0
2,27,0.685086163024425
3,28,1.0490374348391398
4,29,0.839190135187714
1,2,0.42879399869193163
2,3,0.20242949716866404
3,4,0.31460536999648875
4,5,0.04489440652343213
5,6,-0.3584226021499716
1,9,-0.17948848307197052
2,10,0.607015423881223
3,11,1.1912761503746916
4,12,0.9608945367056565
5,13,-0.17770286592898343
1,16,0.3541386594319698
2,17,-0.734308025014704
3,18,-1.0807271213448129
4,19,0.17932753925777503
5,20,-0.7357815553724804
1,23,-0.13425276446057544
2,24,0.718777384397837
3,25,0.6049752437863302
4,26,0.8920640600306078
5,27,0.8463190211674061
1,30,0.17683026832313117
2,1,0.41961671053119326
3,2,0.6619577208311596
4,3,-0.1539469825049112
1,7,-0.8110454637169352
2,8,0.04404546782891133
3,9,1.0386767308356355
4,10,-0.6164658533348787
5,11,-1.3342095233263893
1,14,0.24368766468523254
2,15,0.9753904250846235
3,16,1.149172282350656
4,17,1.712409675211393
5,18,1.3982944794571845
1,21,0.15108934180377784
2,22,0.5171335472007758
3,23,1.2284475777577506
4,24,1.0718113261424589
5,25,-0.021294732745418953
1,28,-0.1272563549294544
2,29,0.48977756967712033
3,30,0.8494404854167825
4,31,1.5893198173892484
5,1,0.5474801270666055
1,4,-1.001250638269531
2,5,0.041885775421302354
3,6,1.2431524735973272
4,7,0.8164106885308896
5,8,-0.6659723203021526
1,11,-0.7267410199958733
2,12,0.37712195035011215
3,13,-0.6484027701036575
4,14,-1.4401975138938663
5,15,-0.42105423776726975
1,18,0.21177143484962563
2,19,0.6976783010096206
3,20,0.8664409341848632
4,21,0.23094815848156633
5,22,0.3561742829939547
1,25,0.35609166939344794
2,26,-0.5010473294810467
3,27,-0.3339591899847436
4,28,0.7133868100638534
5,29,0.9005241993210079
2,2,0.2083301544189453
3,3,-0.4358636013750645
4,4,0.06237545726801366
5,5,1.0214672739221353
1,8,0.3739877439874531
2,9,0.371440999951352
3,10,0.4553868759098992
4,11,0.657894117680275
5,12,1.6896759024317851
1,15,0.7965673957132963
2,16,0.06079553175644746
3,17,0.10132330963299598
4,18,-0.36452065873284845
5,19,0.3238863207894663
1,22,1.1788577385435997
2,23,0.020174175254545984
3,24,-0.2410585271743162
4,25,0.6052032255547318
5,26,0.8054803203946269
1,29,0.22057471968629375
2,30,0.2197299093822728
3,1,0.7803109108051568
4,2,1.793903844381636
5,3,1.389717644993526
1,6,-0.019577680816427384
2,7,-0.03916283117914108
3,8,0.6462945700781759
4,9,1.1165518184972245
5,10,-0.2529695848593855
1,13,-2.0147174009096895
2,14,-0.6242678605196011
3,15,1.7398126167675925
4,16,0.6478245778390346
5,17,-0.36921614863828056
1,20,-0.3900931561415026
2,21,-0.5851360140082051
3,22,-0.5091018662362614
4,23,-1.0790720788415653
5,24,-0.45266588470755403
1,27,1.289174037057493
2,28,1.3641727989921597
3,29,0.5091093357825477
4,30,0.5656347043847739
5,31,1.3637189231867295
1,3,1.7261430681603371
3,5,0.4420517924898485
4,6,0.22878728339229207
5,7,1.3777291309373345
1,10,0.9130674244298815
2,11,-0.28312139010507265
3,12,0.07540229237062693
4,13,0.7760738845386563
5,14,0.07534548015139513
1,17,-0.07513319734458673
2,18,0.15057032702645826
3,19,-0.9398496105817981
4,20,-2.2176288770508927
5,21,-3.18785632040677
1,24,-0.24985057941169053
2,25,2.861621072860044
3,26,1.5221523653253877
5,28,-0.0381106286930802
1,1,-0.3036626524621015
2,2,0.17155957712269437
3,3,-0.13325660851111049
4,4,-0.17126575431882898
5,5,0.6862383084907775
1,8,1.906214291749739
2,9,1.0034054948107263
3,10,-0.4489297940134797
4,11,0.03748914402195092
5,12,0.6576446187395817
1,15,1.030540093812821
2,16,1.082698962775476
3,17,0.27819275032041474
4,18,-0.812562195766454
5,19,-1.2021481959452032
1,22,0.7447431254835845
2,23,2.4709913043180203
3,24,1.5154309472828724
1,29,0.8585995462085333
2,30,0.9284513356996076
3,31,0.8150711291462637
5,2,0.2705655295717142
1,5,-1.3834000357071017
2,6,-0.34178562005299673
3,7,1.603208376572129
4,8,0.6859156009958977
5,9,-0.537922242420897
1,12,-0.2868408944309522
2,13,0.6490005452121733
3,14,0.34160813566166587
4,15,-0.2686754808513546
5,16,-0.1612616921220181
1,19,0.6465528167716234
2,20,0.4486719212545726
3,21,-0.07137921997474567
4,22,-0.35733564155341396
5,23,-0.3928593226841518
1,26,-1.0937791022855283
2,27,-1.0397956777523132
3,28,0.5257449534618689
4,29,0.01811290107792148
5,30,-0.30658607989812797
1,2,-0.27168577009418243
2,3,-0.850212403010906
3,4,-1.2531827537166795
4,5,-2.2441151458093347
5,6,-0.09196107787897215
1,9,1.437097082404578
2,10,-0.5891010615280053
3,11,0.1287942903210003
4,12,0.9259259259259258
5,13,-0.23887772471876245
1,16,-0.366973876953125
2,17,2.2287696888334136
3,18,2.2467794435445523
4,19,-0.03603686083544482
5,20,-0.504320563739695
2,24,-0.2523420886870366
3,25,0.30774468461245497
4,26,0.7047332644978314
5,27,1.5159721257915186
1,2,1.1125048214200763
2,3,0.32000054253472227
3,4,-0.24844612855266118
4,5,-0.4961878039741804
5,6,0.17790836229702736
1,9,0.35618333536466806
2,10,0.5150010544443525
3,11,0.5678787994487339
4,12,-0.9540585077523952
5,13,-0.26468628203315897
1,16,0.5886514596388231
2,17,-0.3184718749432638
3,18,0.0
4,19,-0.8342229666847741
5,20,-0.7625471002482699
1,23,0.017902517311058287
2,24,-0.35739951074257215
3,25,-0.7695066158850463
4,26,-0.5738875617947111
1,30,0.43281850399889654
2,31,1.0101035121981898
3,1,1.3467409202633724
4,2,1.0714258466448103
5,3,0.07087334603231936
1,6,-0.6890448766120635
2,7,-0.5488692914368624
3,8,0.017794229484753225
4,9,0.46288435945546463
5,10,0.8715721329246229
1,13,0.9392145603945058
2,14,1.2696195244698272
3,15,1.6853916782002771
4,16,1.288521434506836
5,17,0.32804289953883786
1,20,-0.7564013074765445
2,21,-0.8776495110544161
3,22,0.39840558472212745
4,23,0.9375016142925053
5,24,-0.06901469316630804
1,27,-0.7739951284202692
2,28,-0.569747974429936
3,29,-0.06933108299912577
4,30,0.10418713862135556
5,1,0.17345788633883166
1,4,-0.06938580133321846
2,5,-1.506491656943317
3,6,-0.503386412870885
4,7,1.898730654143443
5,8,1.116537671067411
1,11,0.017256964093272903
2,12,0.7073841509461779
3,13,0.3277533598552507
4,14,-0.3769015076779198
5,15,0.2751029020493176
1,18,-0.10318378627094753
2,19,-0.3086425002017891
3,20,0.4131548938481193
4,21,0.06880102502110746
5,22,-0.41145494759614565
1,25,0.017185152081055696
2,26,0.5164386921544568
3,27,0.8420719883672381
4,28,0.41103216471234477
5,29,-0.7668724618253989
1,1,-0.6481341654313741
2,2,-1.0303940903964683
3,3,-1.270389147582484
4,4,-1.5096351387426485
5,5,-1.9996483128935378
1,8,0.7575763176382103
2,9,1.5791330376333825
3,10,0.17485975034043122
4,11,-0.45414553979598804
5,12,-1.2742180669759353
1,15,0.17546669797498418
2,16,0.8663328357006016
3,17,0.07006641341816586
4,18,0.1402310817257945
5,19,-0.017507677303459795
1,22,0.4901081289374329
2,23,1.0679282593807193
3,24,0.9928578581069494
4,25,1.108607993631114
5,26,0.8451219081329043
1,29,1.027929244128539
2,30,1.38532160369948
3,1,1.1531292031532934
4,2,1.2314432477540391
1,6,0.6370448343628433
2,7,-0.06665072812662634
3,8,-0.19989827473751476
4,9,-0.9338025044056348
5,10,-0.6009023723392869
1,13,0.30297981087037834
2,14,-0.23509553558702617
3,15,-0.6712561249448744
4,16,-0.8416091588692033
5,17,0.3716864771202264
1,20,1.1882545658675703
2,21,0.4376339373859275
3,22,0.06710437026970505
4,23,0.5865632638824426
5,24,1.123215677797823
1,27,0.9996642278323793
2,28,0.29840899550141453
3,29,-0.18145927464493014
4,30,0.34710592474819213
5,31,0.16526572730505656
1,3,-0.6753415476775587
2,4,-0.6104585516561992
3,5,-0.7131016759806224
4,6,-2.6892475123570794
5,7,-0.8017363467509541
1,10,1.0747203677831565
2,11,-0.4041048429634475
3,12,0.06751209371703587
4,13,0.033806665343292436
5,14,-1.1300421205881828
1,17,-1.521037246970871
2,18,0.8870700567018122
3,19,1.39008300485279
4,20,-0.45654457313188845
5,21,-0.15233606939494562
1,24,0.3397329141637373
2,25,1.0001697504668137
3,26,0.8972385001439471
4,27,0.033562676152828624
5,28,-1.224831478063378
1,31,-1.1409401385656814
2,1,-1.03618247225953
3,2,-0.6449376531349794
4,3,-0.9612042134006926
5,4,-2.1352920745657964
2,8,-1.2305009966805522
3,9,0.20945877110684816
4,10,0.0
5,11,-1.271554684160541
1,14,-0.4737681168830169
2,15,-0.4763593089448458
3,16,-0.9344192217694922
4,17,-2.020917200376019
5,18,-1.8686585917826435
1,21,0.9951135019093158
2,22,2.9742462963398553
3,23,1.6302397928828494
4,24,0.6516427519137984
5,25,1.3749317567262702
1,28,-0.4724417332542137
2,29,-0.991131475326085
3,30,0.5625873572699323
4,1,0.35124827496156324
5,2,-0.1923087567908446
1,5,-0.35001883982463877
2,6,-0.4904515301252502
3,7,0.10537649233955308
4,8,0.8977262967872004
5,9,0.2807014866879112
1,12,-1.0642020474515865
2,13,-0.5073493987080082
3,14,1.0932864690378554
4,15,0.24617441933860376
5,16,-1.1686760199607205
1,19,-0.8068744045181113
2,20,-1.1648426565293297
3,21,0.017687243793831495
4,22,1.6785689762660434
5,23,1.520503491466335
1,26,0.9132428350986191
2,27,-0.01741261207251406
3,28,0.10442285807002338
4,29,0.0
5,30,-0.4520204001413136
1,2,-0.1567673799461743
3,4,0.5937830292601146
4,5,0.3140270518738935
5,6,-0.2083314844855066
1,9,-0.01738838527513587
2,10,-0.5393204171186996
3,11,-1.1132426259528532
4,12,-1.6617054026043767
5,13,-0.8267324865801161
1,16,1.3696201370414016
2,17,0.9932556721969401
3,18,-0.03509467832009011
4,19,0.24587848212562385
5,20,0.6670128932345472
1,23,0.630688129127632
2,24,0.6102917142644672
3,25,1.4623958437862838
5,27,1.7331022301169487
1,30,0.549072926435774
2,1,0.05110524515668301
3,2,0.4266211715182977
