day_of_month,day_of_week,roc1,roc2,roc3,roc4,roc5,oneDaysLater,twoDaysLater,threeDaysLater,fourDaysLater,fiveDaysLater,sixDaysLater,sevenDaysLater,eightDaysLater,nineDaysLater,tenDaysLater,elevenDaysLater,twelveDaysLater,thirteenDaysLater,fourteenDaysLater,fifteenDaysLater
30.0,4.0,2.8945916782262517,-3.4430645000391267,-2.1768442355082813,-2.6498198691708064,-0.5661294608772924,-2.0225535163465977,-5.663399073473919,-5.621984852965377,-5.140674898015493,-4.289827426607302,-1.6851769790668172,1.154056834875334,-0.8369366768967863,0.05300065736016249,5.200913764209735,6.260847370656567,6.484127111784989,22.662867210949333,21.844454692436223,15.207715382669695
31.0,5.0,-2.0225535163465977,0.8134934961078132,-5.395980194270102,-4.155369912224218,-4.618779360576639,-3.7160037210550905,-3.6737345846416907,-3.1824889232943265,-2.314077363343999,0.3443410186609307,3.2421852836835447,1.2100915894431072,2.118399946311161,7.37258169078891,8.454395561722636,8.682284478143492,25.195003149438538,24.359696098800455,17.585954234774835,11.176361973183905
1.0,6.0,-3.7160037210550905,-5.663399073473919,-2.9327396735331845,-8.911469090518718,-7.716959932717453,0.04390047987927462,0.5541053740801487,1.4560325826626082,4.217050492952923,7.226734736456125,5.116214013621515,6.059577804044784,11.51654048479583,12.640106095636906,12.87679020226729,30.02680402539108,29.15925896814386,22.124089962070023,15.467124620683833,19.07388724321943
2.0,7.0,0.04390047987927462,-3.6737345846416907,-5.621984852965377,-2.890126680444201,-8.871480788334475,0.5099810100901513,1.411512442047719,4.171318784110131,7.179682341575091,5.070087740893688,6.01303757181616,11.467605670996324,12.590678247586883,12.827258494353641,29.969746682899405,29.102582314971055,22.070500426591718,15.416456242533707,19.02163617377898,18.876189514786688
3.0,1.0,0.5099810100901513,0.5541053740801487,-3.1824889232943265,-5.140674898015493,-2.394884767591864,0.8969571209719593,3.6427603877991177,6.635859707122392,4.536969050213779,5.475134415927867,10.902026396568656,12.019400577027229,12.254780431235943,29.310288766099564,28.44752433294212,21.451122763954274,14.830840760926126,18.417728247138413,18.273019574894516,14.545392376931247
4.0,2.0,0.8969571209719593,1.411512442047719,1.4560325826626082,-2.314077363343999,-4.289827426607302,2.721393533736637,5.687884699307322,3.6076528302806707,4.537478062363003,9.916125878405794,11.0235667887584,11.25685415532041,28.160741865645168,27.305647264404598,20.37144253848863,13.81001373832109,17.36501439301054,17.22159215672804,13.527102942852167,15.148017990016585
5.0,3.0,2.721393533736637,3.6427603877991177,4.171318784110131,4.217050492952923,0.3443410186609307,2.887900040604886,0.8627796664897862,1.7679710780305093,7.004122605001656,8.082224130161448,8.30933102438927,24.765384752645048,23.932944136504332,17.18244700307265,10.7948498585571,14.255668031279695,14.116045474236213,10.519434206825306,12.0974064202105,5.4064097828560005
6.0,4.0,2.887900040604886,5.687884699307322,6.635859707122392,7.179682341575091,7.226734736456125,-1.9682784596788179,-1.0884943342534883,4.000686730677073,5.048527657291686,5.269260021484361,21.263418442213492,20.454343112838323,13.893321718906106,7.685014287230785,11.048692787187319,10.912989213697744,7.417329115676987,8.951010153741175,2.447819171406142,0.4460429328991611
7.0,5.0,-1.9682784596788179,0.8627796664897862,3.6076528302806707,4.536969050213779,5.070087740893688,0.8974484091493463,6.088809924551626,7.157689375152347,7.382853598247098,23.698142332772296,22.87282240911637,16.18006899130189,9.847111317880032,13.27832567085151,13.139897444398546,9.5740515701292,11.138525817817865,4.5047639291620385,2.4627960772727535,3.0679160143864825
8.0,6.0,0.8974484091493463,-1.0884943342534883,1.7679710780305093,4.537478062363003,5.475134415927867,5.1451861243812465,6.204558256634093,6.427719720719575,22.597889523592144,21.779910539317765,15.146686881693949,8.870058707965436,12.270753578917532,12.133556624350728,8.599427733588813,10.149986516150454,3.575229678142764,1.5514244342193513,2.151162035768903,6.392404666357093
9.0,7.0,5.1451861243812465,6.088809924551626,4.000686730677073,7.004122605001656,9.916125878405794,1.0075326995946967,1.2197739560051364,16.59867088785716,15.820718977337215,9.512086217129761,3.5425992581133094,6.776884151507527,6.646400807834041,3.2852113696592617,4.759894937889777,-1.4931320244954502,-3.417904159597629,-2.847514183930941,1.1861870124044025,3.7540172227596487
10.0,1.0,1.0075326995946967,6.204558256634093,7.157689375152347,5.048527657291686,8.082224130161448,0.21012418652147824,15.435619276665118,14.665427302138188,8.419722064520036,2.5097797072799746,5.7118031672661385,5.582621372417674,2.254959218574898,3.7149330728183774,-2.475721025210411,-4.381293890579394,-3.8165934564413995,0.17687226688433172,2.7190888142305574,2.295837954196853
11.0,2.0,0.21012418652147824,1.2197739560051364,6.427719720719575,7.382853598247098,5.269260021484361,15.193569725354667,14.424992717014298,8.192383698395584,2.2948335204915415,5.490142862715512,5.361231940892865,2.0405473485367214,3.4974598771810568,-2.680213435054442,-4.581790626818153,-4.018274276826494,-0.03318219581811376,2.503703740591254,2.0813403681580396,0.1835727381453327
12.0,3.0,15.193569725354667,15.435619276665118,16.59867088785716,22.597889523592144,23.698142332772296,-0.6672047842364935,-6.077757676623235,-11.197444645231833,-8.423583786642027,-8.535491875027514,-11.418191491224272,-10.153439880420025,-15.516302865710221,-17.167069654427216,-16.677878850343973,-13.218404427848283,-11.016123569239742,-11.38277890724187,-13.03023860012002,-12.723312727268274
13.0,4.0,-0.6672047842364935,14.424992717014298,14.665427302138188,15.820718977337215,21.779910539317765,-5.446894835320329,-10.600970040279563,-7.808477538115875,-7.921137297807937,-10.823199612610582,-9.549952838413757,-14.948837440061554,-16.61069220326571,-16.118215571534307,-12.635504333034204,-10.418431055447577,-10.78754916715047,-12.446074621205856,-12.137087169292252,-10.52633984021057
14.0,5.0,-5.446894835320329,-6.077757676623235,8.192383698395584,8.419722064520036,9.512086217129761,-5.450984603818744,-2.4976257508227406,-2.6167754704388715,-5.686016094264213,-4.339421741832046,-10.049318410211956,-11.80690718565171,-11.286060587463657,-7.602721756407405,-5.257930145676872,-5.648311943355554,-7.402379619046158,-7.075592411608122,-5.372055202252277,-5.612364506700829
15.0,6.0,-5.450984603818744,-10.600970040279563,-11.197444645231833,2.2948335204915415,2.5097797072799746,3.123627295980585,2.9976083003127107,-0.24858163721815096,1.1756472104220272,-4.863439124273455,-6.722357239999006,-6.171482547115543,-2.2757901217399317,0.20418452517239985,-0.20870374874869435,-2.063897764615145,-1.7182704663627781,0.08347987679801408,-0.170683853455129,0.508862951989294
16.0,7.0,3.123627295980585,-2.4976257508227406,-7.808477538115875,-8.423583786642027,5.490142862715512,-0.12220186486088208,-3.2700643117604664,-1.888975530280327,-7.74513720054662,-9.54774845896383,-9.013559827970113,-5.235868403099672,-2.831012491859831,-3.2313943294149063,-5.030394291413683,-4.695236086339725,-2.9480609816573677,-3.19452606140447,-2.53556281189229,-2.2267064890118635
17.0,1.0,-0.12220186486088208,2.9976083003127107,-2.6167754704388715,-7.921137297807937,-8.535491875027514,-3.1517139000605376,-1.7689353373899188,-7.632262102305826,-9.437078880483293,-8.90223666232492,-5.119923179844004,-2.712124894197014,-3.1129966044577273,-4.914197667745736,-4.578629391980912,-2.829316594437707,-3.0760832276124033,-2.4163137274672626,-2.1070795146119385,-1.5727572031696981
18.0,2.0,-3.1517139000605376,-3.2700643117604664,-0.24858163721815096,-5.686016094264213,-10.823199612610582,1.4277780416720078,-4.626357762925956,-6.489908323144486,-5.937660844436953,-2.032260310474092,0.4538944606721321,0.03997726460833505,-1.8198399152530793,-1.473351309952883,0.332889014979721,0.07809190590124615,0.7593321494965874,1.0786297078821012,1.6303403606559297,-0.0501037538122775
19.0,3.0,1.4277780416720078,-1.7689353373899188,-1.888975530280327,1.1756472104220272,-4.339421741832046,-5.968912975802938,-7.806230716760335,-7.2617571126154825,-3.411332101472764,-0.9601744214486803,-1.3682649899847843,-3.2019019046151147,-2.8602907483913826,-1.0794764982847669,-1.330686880684932,-0.6590363163637349,-0.34423344426066155,0.19971089073912118,-1.4570779563731464,-2.877636341736577
20.0,4.0,-5.968912975802938,-4.626357762925956,-7.632262102305826,-7.74513720054662,-4.863439124273455,-1.9539471456759814,-1.3749114018854822,2.7199312007017746,5.326683666929593,4.892688292154132,2.9426556245976254,3.305951601528983,5.199808523174862,4.932651787726806,5.646937441096273,5.981723395471196,6.560196273126868,4.798237649075309,3.287504943201264,5.313550123783644
21.0,5.0,-1.9539471456759814,-7.806230716760335,-6.489908323144486,-9.437078880483293,-9.54774845896383,0.5905752724699947,4.767023465311922,7.425725565335172,6.983081152693403,4.994186535534416,5.364722591148138,7.296321943199316,7.023841075616616,7.752361635675005,8.093819496168733,8.683820685217274,6.886748214926743,5.345908311745042,7.412330285501254,6.82261613816344
22.0,6.0,0.5905752724699947,-1.3749114018854822,-7.2617571126154825,-5.937660844436953,-8.90223666232492,4.15192793313804,6.795020581551289,6.354974969481991,4.377757310897513,4.746117919841293,6.666376698378993,6.395495587654026,7.119738945528304,7.4591920797496964,8.04572932486476,6.259207610059178,4.727414100569822,6.781703946471278,6.195452057822213,6.283289966356473
23.0,7.0,4.15192793313804,4.767023465311922,2.7199312007017746,-3.411332101472764,-2.032260310474092,2.5377280102870725,2.1152244418924546,0.2168268818839795,0.5705031087707786,2.414212405991316,2.154129740119914,2.8495017531461317,3.175422877178813,3.738578314389348,2.023274766717655,0.5525449013303187,2.5249422315268744,1.962060775289772,2.046397100384636,-1.5409188093085784
24.0,1.0,2.5377280102870725,6.795020581551289,7.425725565335172,5.326683666929593,-0.9601744214486803,-0.4120469378375831,-2.2634606533999357,-1.9185376345757656,-0.12045869036942608,-0.374104515099724,0.30405758827402624,0.6219124211800012,1.171130204856695,-0.5017209309707009,-1.9360513905258274,-0.012469340805869205,-0.561419924322437,-0.4791708568509959,-3.977703523123178,-6.548671075955127
25.0,2.0,-0.4120469378375831,2.1152244418924546,6.354974969481991,6.983081152693403,4.892688292154132,-1.8590739729399877,-1.512723828953324,0.2927946990597836,0.03809941019088488,0.7190674214024859,1.0382373843673551,1.5897275664518027,-0.09004502088434699,-1.5303100483820231,0.40123085648953855,-0.14999101988933936,-0.06740164542945702,-3.5804095532116476,-6.162014530298747,-7.7216349443952685
26.0,3.0,-1.8590739729399877,-2.2634606533999357,0.2168268818839795,4.377757310897513,4.994186535534416,0.35291102092430393,2.1926313100066377,1.9331113531655206,2.6269788748799994,2.9521948432690333,3.5141318499897443,1.8025394946526927,0.33499166745921627,2.303121562971905,1.7414579444455305,1.8256118013564693,-1.753942671986856,-4.3844507399210055,-5.9736148911401346,-4.849467489504378
27.0,4.0,0.35291102092430393,-1.512723828953324,-1.9185376345757656,0.5705031087707786,4.746117919841293,1.8332505458648216,1.5746432426974974,2.2660706409219515,2.590142922513489,3.1501037657057127,1.4445305661597905,-0.017856336485696317,1.9433522378249382,1.3836638214029533,1.4675217344966673,-2.0994445218154816,-4.720701883632987,-6.304277422251669,-5.184083309096982,-4.633327188596183
28.0,5.0,1.8332505458648216,2.1926313100066377,0.2927946990597836,-0.12045869036942608,2.414212405991316,-0.2539517316604265,0.4250282621217041,0.743266440569693,1.293146602688276,-0.38172205799318465,-1.8177823770015034,0.10811958900450451,-0.4414930506999562,-0.35914478758922985,-3.8618968230902646,-6.435965064815412,-7.991032324409028,-6.891004477757741,-6.350163330540562,-7.72246414084974
29.0,6.0,-0.2539517316604265,1.5746432426974974,1.9331113531655206,0.03809941019088488,-0.374104515099724,0.6807086652250322,0.9997570726284571,1.5510372202281697,-0.1280956273967134,-1.5678121313979443,0.3629931480502132,-0.1880187960278896,-0.10546087564873759,-3.617130857879848,-6.197752633291258,-7.756779067511621,-6.653950568790587,-6.111732449269507,-7.487527113953743,-6.354082776871982
30.0,7.0,0.6807086652250322,0.4250282621217041,2.2660706409219515,2.6269788748799994,0.7190674214024859,0.31689130085913253,0.8644442083707222,-0.8033359154345179,-2.233318404719982,-0.31556742238601004,-0.8628539397170322,-0.7808541986805775,-4.26878155714586,-6.831955584845918,-8.380441342335276,-7.285069137131529,-6.746516988751231,-8.113009818334813,-6.987228770397818,-8.650246160671704
1.0,1.0,0.31689130085913253,0.9997570726284571,0.743266440569693,2.590142922513489,2.9521948432690333,0.5458232411423422,-1.1166885274923353,-2.5421538412018894,-0.6304608476635739,-1.176018540126015,-1.0942778282946142,-4.571187163537752,-7.126264373828166,-8.669858615445277,-7.577946584480691,-7.041095669947131,-8.40327188161357,-7.28104706649178,-8.938811146607012,-13.75970258547851
2.0,2.0,0.5458232411423422,0.8644442083707222,1.5510372202281697,1.293146602688276,3.1501037657057127,-1.6534866541869382,-3.07121368427034,-1.1698985108359952,-1.7124945878048137,-1.6311976137521378,-5.08923219257731,-7.630438906020282,-9.165653589095738,-8.079669113792553,-7.545732549121924,-8.90051404849807,-7.7843813450735615,-9.43314608405169,-14.227866822783323,-16.138625826635284
3.0,3.0,-1.6534866541869382,-1.1166885274923353,-0.8033359154345179,-0.1280956273967134,-0.38172205799318465,-1.441563083277074,0.4917186455309461,-0.060000026040971564,0.0226637830630823,-3.493510264374453,-6.077441943281462,-7.638467983602,-6.534224997900447,-5.991311429838135,-7.368870687696487,-6.233972595783576,-7.910457793769828,-12.78579152509601,-14.728675862167742,-16.963284183169588
4.0,4.0,-1.441563083277074,-3.07121368427034,-2.5421538412018894,-2.233318404719982,-1.5678121313979443,1.9615588368569086,1.4017704627392336,1.4856433524583557,-2.081959947103438,-4.703685453049016,-6.287543810745507,-5.167149636237052,-4.6162951533062335,-6.01400325517307,-4.862505598131446,-6.5635118746441306,-11.510154581088026,-13.481456478573852,-15.74874925523384,-14.004452413570794
5.0,5.0,1.9615588368569086,0.4917186455309461,-1.1698985108359952,-0.6304608476635739,-0.31556742238601004,-0.5490190425720752,-0.46675971790509685,-3.965728682542171,-6.537016858059827,-8.090404601209904,-6.991564815618615,-6.451307792074859,-7.822126478853895,-6.692781586349779,-8.361063530954384,-13.212541639835345,-15.145919198960348,-17.369593299792562,-15.658853623426886,-12.444609787288627
6.0,6.0,-0.5490190425720752,1.4017704627392336,-0.060000026040971564,-1.7124945878048137,-1.176018540126015,0.08271343718790598,-3.435571582177445,-6.021054551539355,-7.583017770197839,-6.478111840650828,-5.934872328739907,-7.313258618731198,-6.177679178858647,-7.855170872297798,-12.733431561307732,-14.677482329346535,-16.91343222086556,-15.193248407798905,-11.96126034172424,-14.39278948583396
7.0,7.0,0.08271343718790598,-0.46675971790509685,1.4856433524583557,0.0226637830630823,-1.6311976137521378,-3.5153773299456277,-6.098723524875249,-7.659395857803927,-6.555403078630878,-6.012612527441575,-7.389859649000054,-6.255218709648182,-7.931324038758736,-12.80555308538779,-14.747997191141273,-16.982099180114936,-15.2633370143127,-12.034020027315671,-14.463539632252994,-11.519485664154255
8.0,1.0,-3.5153773299456277,-3.435571582177445,-3.965728682542171,-2.081959947103438,-3.493510264374453,-2.677469345310925,-4.295004129341395,-3.1507878297675846,-2.5882209292932292,-4.01564748022478,-2.8396663674292526,-4.576839901125167,-9.628659467541793,-11.64187572107475,-13.957376292200529,-12.175991737606958,-8.829015921532902,-11.347054068653485,-8.295734711613106,-7.553557903620144
9.0,2.0,-2.677469345310925,-6.098723524875249,-6.021054551539355,-6.537016858059827,-4.703685453049016,-1.66203526886252,-0.4863400913155919,0.0917037559723544,-1.374993155142931,-0.16665927306578202,-1.9516247091368966,-7.142426399591319,-9.211028849599602,-11.590231851771241,-9.759839092139748,-6.32078362003176,-8.908096270228718,-5.772831150719247,-5.010236093849748,-8.427994529659545
10.0,3.0,-1.66203526886252,-4.295004129341395,-7.659395857803927,-7.583017770197839,-8.090404601209904,1.1955659045429268,1.7833794197690722,0.29189348641125645,1.5206497306357674,-0.2944838659882104,-5.573016632703912,-7.676581065488321,-10.095995590363364,-8.234666891283709,-4.73748705691293,-7.368528544573208,-4.180273501791415,-3.4047896294594175,-6.880312480836477,-7.898314032949629
11.0,4.0,1.1955659045429268,-0.4863400913155919,-3.1507878297675846,-6.555403078630878,-6.478111840650828,0.5808688453608983,-0.892996061689203,0.3212431524909796,-1.4724457116398664,-6.688615728115593,-8.767327788255349,-11.1581583580031,-9.318820159296413,-5.862957441289932,-8.462914726120099,-5.3123270355593775,-4.546005047634032,-7.980466647122982,-8.986441111531258,-6.442685706290457
12.0,5.0,0.5808688453608983,1.7833794197690722,0.0917037559723544,-2.5882209292932292,-6.012612527441575,-1.4653531272593303,-0.2581263175098268,-2.041456372938729,-7.227502264524118,-9.294209466403327,-11.671232649036158,-9.842516890441354,-6.406612271920179,-8.991554433065653,-5.859161835220206,-5.097265465937957,-8.511892560449636,-9.51205737902455,-6.9829925236078365,-10.40414657218915
13.0,6.0,-1.4653531272593303,-0.892996061689203,0.29189348641125645,-1.374993155142931,-4.01564748022478,1.2251800235389887,-0.5846707366023718,-5.847840653152906,-7.945282788961642,-10.357655754282968,-8.501744339735936,-5.014742835626717,-7.638126836265574,-4.459151016835288,-3.685924143382082,-7.151331695835925,-8.166370416040248,-5.5996946977185,-9.071726269516587,-8.67561166976505
14.0,7.0,1.2251800235389887,-0.2581263175098268,0.3212431524909796,1.5206497306357674,-0.16665927306578202,-1.78794521256519,-6.987412297065935,-9.059468020079711,-11.442642804022157,-9.60919443266292,-6.1643978876744585,-8.75602973266482,-5.615530680263979,-4.851662566348648,-8.275126522301104,-9.277879710755087,-6.742269778794591,-10.172277580203982,-9.780957357647276,-11.080327265175104
15.0,1.0,-1.78794521256519,-0.5846707366023718,-2.041456372938729,-1.4724457116398664,-0.2944838659882104,-5.294123105105792,-7.403900491902585,-9.830460845517491,-7.963634644469709,-4.456125762342964,-7.094938126669886,-3.897266456732853,-3.119492164596711,-6.60528009904328,-7.626288355742818,-5.044517780380717,-8.536968690641302,-8.138524504330713,-9.461549371634545,-10.02128352420167
16.0,2.0,-5.294123105105792,-6.987412297065935,-5.847840653152906,-7.227502264524118,-6.688615728115593,-2.2277153815261643,-4.789922113752439,-2.818739054944366,0.8848419657133302,-1.901481809373521,1.4749418876330016,2.296194293119227,-1.384451564069911,-2.462534878617187,0.26355843260085127,-3.4241228652942644,-3.0034053772414504,-4.400388236892433,-4.991411910310634,-2.100219013082561
17.0,3.0,-2.2277153815261643,-7.403900491902585,-9.059468020079711,-7.945282788961642,-9.294209466403327,-2.6205859280311343,-0.6044899899030579,3.183476134760775,0.33366671692869726,3.787021325734223,4.626985747851299,0.8624773582276717,-0.24016979659147084,2.548036822345354,-1.2236673086209562,-0.7933638850131985,-2.22217662586535,-2.8266666157684077,0.13040133913318994,-1.7283998923501827
18.0,4.0,-2.6205859280311343,-4.789922113752439,-9.830460845517491,-11.442642804022157,-10.357655754282968,2.0703512722289212,5.9602556845355235,3.033754796241096,6.58004293292397,7.44261171106048,3.5767963069531583,2.444475718122931,5.3077160092138005,1.4345112185392457,1.876394575210235,0.409130929737714,-0.2116265431469614,2.825019326087945,0.9161957321098443,1.1676504808393402
19.0,5.0,2.0703512722289212,-0.6044899899030579,-2.818739054944366,-7.963634644469709,-9.60919443266292,3.811003257872552,0.9438622597101759,4.418219007268212,5.263291809884495,1.4758889490900646,0.36653586593054166,3.1716994177384543,-0.6229429464721296,-0.19002256247888277,-1.6275248608291881,-2.2356911551030962,0.7393606903989878,-1.1307451436518148,-0.8843907953074576,-11.565769208279649
20.0,6.0,3.811003257872552,5.9602556845355235,3.183476134760775,0.8848419657133302,-4.456125762342964,-2.761885453548919,0.5849242665416697,1.398973621711732,-2.2493899832389905,-3.3180176318937535,-0.6158343721484225,-4.271171711278526,-3.8541442571484015,-5.238874443003041,-5.824714358992667,-2.9588795706399504,-4.760331994142064,-4.523021554388005,-14.812276139895697,-19.93022936186263
21.0,7.0,-2.761885453548919,0.9438622597101759,3.033754796241096,0.33366671692869726,-1.901481809373521,3.441870233396805,4.27904129431982,0.5270520440470969,-0.571928179540306,2.20700606075133,-1.5521550009164509,-1.1232825818292742,-2.5473437046857326,-3.149823420301534,-0.20258940438106365,-2.0552090606800877,-1.8111582161517374,-12.392661810189926,-17.655981904207238,-14.45223673483597
22.0,1.0,3.441870233396805,0.5849242665416697,4.418219007268212,6.58004293292397,3.787021325734223,0.8093154725780763,-2.81783206623486,-3.8802454014807948,-1.1937759534502226,-4.827856672588375,-4.413254328180344,-5.7899319923054575,-6.372365115620438,-3.5231958099315506,-5.314172376885476,-5.078241951441991,-15.307662175731293,-20.395853332891964,-17.298707890584485,-13.768882341906938
23.0,2.0,0.8093154725780763,4.27904129431982,1.398973621711732,5.263291809884495,7.44261171106048,-3.5980281403652477,-4.651912228621883,-1.9870102446764213,-5.591915904537475,-5.1806420629639645,-6.546267509056388,-7.124024753597357,-4.2977290959664805,-6.074327378137241,-5.840291044949698,-15.987587627944439,-21.03492986343928,-17.962648866600293,-14.461161397778305,-12.025808028728695
24.0,3.0,-3.5980281403652477,-2.81783206623486,0.5270520440470969,-2.2493899832389905,1.4758889490900646,-1.0932183936975213,1.6711462064640488,-2.068305995934825,-1.6416821067758536,-3.058277037096191,-3.6575980192252775,-0.7258160202573728,-2.5687225997592535,-2.3259512864003216,-12.851977245464335,-18.087702343332644,-14.90075405008367,-11.268579934475023,-8.742331433463459,-12.149106132639163
25.0,4.0,-1.0932183936975213,-4.651912228621883,-3.8802454014807948,-0.571928179540306,-3.3180176318937535,2.7949191706238077,-0.9858652626253986,-0.5545258921289007,-1.9867784710866108,-2.592723758554035,0.371463278324625,-1.4918129799582025,-1.2463583110101408,-11.888728619815419,-17.18232427911921,-13.960150590428588,-10.287829990546484,-7.733658820497426,-11.178088660239194,-8.965294443242266
26.0,5.0,2.7949191706238077,1.6711462064640488,-1.9870102446764213,-1.1937759534502226,2.20700606075133,-3.6779876512901226,-3.2583760849046857,-4.651686756787593,-5.241156832114611,-2.3575638872546,-4.17017901776516,-3.931398082940313,-14.284410074846814,-19.434076714028887,-16.299511586989578,-12.727038716237457,-10.242313604668931,-13.593091899483817,-11.440461949627998,-16.20132086115993
27.0,6.0,-3.6779876512901226,-0.9858652626253986,-2.068305995934825,-5.591915904537475,-4.827856672588375,0.43563413611660995,-1.010879114498185,-1.6228576861179191,1.3708432079421855,-0.5109853443397562,-0.26308672905709346,-11.011421133062273,-16.357724136511774,-13.103467865690313,-9.394582654884221,-6.814980079126981,-10.293705464020547,-8.058878867932878,-13.001527796711928,-15.893916629042593
28.0,7.0,0.43563413611660995,-3.2583760849046857,-0.5545258921289007,-1.6416821067758536,-5.1806420629639645,-1.4402390775512905,-2.0495632251843334,0.9311526530097098,-0.9425135696096154,-0.6956902011757635,-11.397404285480112,-16.720517988534805,-13.480376878447235,-9.787578756836751,-7.219165067865363,-10.682801669371738,-8.45766851288776,-13.378878969009806,-16.258722221067853,-15.585417162083438
29.0,1.0,-1.4402390775512905,-1.010879114498185,-4.651686756787593,-1.9867784710866108,-3.058277037096191,-0.618228110468416,2.4060445240192077,0.5049986965099358,0.7554288579914189,-10.102667777130234,-15.503567346319693,-12.216078537740845,-8.469318108283082,-5.863372573378292,-9.377622779638148,-7.119974084411694,-12.113097454500096,-15.035023426219974,-14.351879460890954,-27.76378202835157
30.0,2.0,-0.618228110468416,-2.0495632251843334,-1.6228576861179191,-5.241156832114611,-2.592723758554035,3.043085846617097,1.1302141083043695,1.3822021305745402,-9.543439894797112,-14.97793705308169,-11.669997633131446,-7.8999295832052505,-5.277773140068531,-8.813884581275417,-6.542191641713063,-11.56637593140206,-14.506478443327248,-13.819084817373012,-27.314419336432195,-42.68368520451807
31.0,3.0,3.043085846617097,2.4060445240192077,0.9311526530097098,1.3708432079421855,-2.3575638872546,-1.856380486469609,-1.6118342171107285,-12.214818333516963,-17.488823002179547,-14.278574208898823,-10.619844446537027,-8.075125971160734,-11.506808370958524,-9.302203451668897,-14.17801268079821,-17.031287587861478,-16.36419418677929,-29.46098220334492,-44.37636031125942,-34.463277266937624
1.0,4.0,-1.856380486469609,1.1302141083043695,0.5049986965099358,-0.9425135696096154,-0.5109853443397562,0.24917184690255545,-10.554367057574545,-15.928129198001303,-12.657158747560407,-8.929224338276274,-6.33637267049621,-9.832965130411232,-7.5866602455728485,-12.554695104382105,-15.461939529650023,-14.782228098189906,-28.126741049192354,-43.324242610522305,-33.22365421419242,-33.77958090223749
2.0,5.0,0.24917184690255545,-1.6118342171107285,1.3822021305745402,0.7554288579914189,-0.6956902011757635,-10.776686435849996,-16.137091954843612,-12.87425158401619,-9.155583049798949,-6.5691759802824174,-10.057077571384744,-7.816355934034094,-12.772042616809177,-15.672061012679588,-14.994039021138203,-28.305383848387027,-43.465111636003165,-33.389628507070015,-33.94417342530042,-36.74928695416987
3.0,6.0,-10.776686435849996,-10.554367057574545,-12.214818333516963,-9.543439894797112,-10.102667777130234,-6.007852998128765,-2.3509159931143766,1.8169056060504891,4.715707461976799,0.8065255993298949,3.317888995108298,-2.2363618893447095,-5.486654083195312,-4.726738356624698,-19.645871367391223,-36.636641136008436,-25.344207884592524,-25.96573256920502,-29.109656972833708,-25.16809900010803
4.0,7.0,-6.007852998128765,-16.137091954843612,-15.928129198001303,-17.488823002179547,-14.97793705308169,3.8906835535330253,8.324906764842254,11.408996179108533,7.249944612205737,9.921831015362807,4.012559803223743,0.5545132562224346,1.3630017851156881,-14.509742360700564,-32.58653953002042,-20.572308967555344,-21.233560683190827,-24.578440552320846,-20.384943437453146,-18.67333353201322
5.0,1.0,3.8906835535330253,-2.3509159931143766,-12.87425158401619,-12.657158747560407,-14.278574208898823,4.268162514326275,7.23675344931334,3.233457461026084,5.805282298216893,0.11731201058843464,-3.211231443665996,-2.433020634727913,-17.711333956862624,-35.11115899507714,-23.546858759941667,-24.183346742326297,-27.40296158623717,-23.36651002828119,-21.718999542359743,-23.010921546939702
6.0,2.0,4.268162514326275,8.324906764842254,1.8169056060504891,-9.155583049798949,-8.929224338276274,2.847073222930523,-0.9923499449393522,1.4741985921919556,-3.980937616664646,-7.173228891383422,-6.426873733517128,-21.079777317615005,-37.76734964902902,-26.676427975266375,-27.2868616561104,-30.374683255986106,-26.503461724292404,-24.923391215526046,-26.16242907082771,-20.71777501879164
7.0,3.0,2.847073222930523,7.23675344931334,11.408996179108533,4.715707461976799,-6.5691759802824174,-3.7331379956214903,-1.334869907053879,-6.638993824155623,-9.742914212632979,-9.017220097596278,-23.26449337909876,-39.49011050992578,-28.706214258719818,-29.29974955507274,-32.30209225974317,-28.53803616132365,-27.001706094505508,-28.2064441745245,-22.91251224100775,-20.701100640912987
8.0,4.0,-3.7331379956214903,-0.9923499449393522,3.233457461026084,7.249944612205737,0.8065255993298949,2.4912706601556525,-3.018542173320208,-6.242829663169187,-5.488993815685455,-20.288762900144107,-37.14359414008733,-25.94150857640138,-26.558060611021478,-29.67683133041386,-25.766808691212933,-24.170901195289495,-25.42235788031596,-19.92313226592337,-17.625964212399218,-17.81195677226601
9.0,5.0,2.4912706601556525,-1.334869907053879,1.4741985921919556,5.805282298216893,9.921831015362807,-5.375884988044984,-8.521799239162222,-7.78628699248189,-22.226315874094915,-38.67145420771075,-27.741659414912995,-28.34322482692207,-31.386187119519377,-27.571205985988573,-26.01409045249577,-27.235127792520647,-21.869572678439642,-19.628242232707155,-19.809713843575864,-14.655584873155348
10.0,6.0,-5.375884988044984,-3.018542173320208,-6.638993824155623,-3.980937616664646,0.11731201058843464,-3.324643248414823,-2.547344304496133,-17.807755331630855,-35.18719220302259,-23.63644238473699,-24.272184565187576,-27.488026839868667,-23.45630497589265,-21.81072495298192,-23.101133153756752,-17.430744465415405,-15.06207719127571,-15.253858758633863,-9.806907978941675,-7.67041312052898
